Rk,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary,Acquired
112,Alex Cobb\cobbal01,31,BAL,12.1,3,3,16,11.68,5.28,-0.66,0.24,99.3,6.13,-8,-0.6,,0.0,-0.5,-6,.297,.496,$14000000,Free Agency
58,Richard Bleier*\bleieri01,32,BAL,11.2,10,0,12,9.26,4.51,-0.61,-0.30,104.9,5.05,-5,-0.5,.86,0.0,-0.4,-4,.448,.497,$572500,Traded
324,Josh Lucas\lucasjo02,28,BAL,10.1,5,0,5,4.35,4.91,-0.45,-0.33,108.3,5.46,1,0.1,.55,-0.1,0.2,2,.526,.501,,Free Agency
446,Yefry Ramirez\ramirye01,25,BAL,10.1,4,1,9,7.84,4.85,-0.42,-0.15,101.6,5.20,-3,-0.3,.85,0.0,-0.2,-2,.430,.498,,Purchased
499,Tanner Scott*\scottta01,24,BAL,6.2,8,0,7,9.45,5.22,-0.41,-0.35,98.8,5.22,-3,-0.3,.55,0.0,-0.2,-2,.462,.498,,Amateur Draft
288,Nate Karns\karnsna01,31,BAL,5.1,4,2,1,1.69,5.03,-0.49,0.09,98.7,5.54,2,0.2,.19,0.0,0.3,3,.559,.501,$800000,Free Agency
470,Josh Rogers*\rogerjo01,24,BAL,3.2,1,0,5,12.27,5.81,-0.62,-0.39,100.0,6.04,-3,-0.2,.20,0.1,-0.1,-2,.297,.499,,Traded
609,Matt Wotherspoon\wothema01,27,BAL,2.0,1,0,3,13.50,4.34,-0.73,-0.29,96.0,4.59,-2,-0.2,.42,0.0,-0.1,-2,.333,.499,,Traded
6,Hanser Alberto\alberha01,26,BAL,1.0,1,0,2,18.00,5.29,-0.64,-0.35,100.0,5.58,-1,-0.1,.00,0.1,-0.1,-1,.378,.499,$578000,Waivers
131,Chris Davis\davisch02,33,BAL,1.0,1,0,1,9.00,5.27,-0.64,-0.35,100.0,5.55,0,0.0,.00,0.0,0.0,0,.463,.500,$23000000,Free Agency
542,Jesus Sucre\sucreje01,31,BAL,1.0,1,0,0,0.00,4.39,-0.50,-0.30,100.0,4.59,1,0.1,.00,0.0,0.0,1,.553,.500,$850000,Free Agency
26,Pedro Araujo\araujpe01,25,BAL,0.2,1,0,2,27.00,4.35,-0.74,-0.28,96.0,4.62,-2,-0.1,.22,0.1,-0.1,-2,.356,.499,$557000,Rule 5 Draft
433,Rick Porcello\porceri01,30,BOS,63.1,11,11,38,5.40,4.71,-0.15,0.22,102.7,5.21,-1,-0.1,,-0.1,0.4,5,.490,.499,$21125000,Traded
488,Chris Sale*\salech01,30,BOS,62.1,11,11,33,4.76,4.70,-0.11,0.22,100.5,5.06,2,0.2,,-0.1,0.8,9,.520,.501,$15000000,Traded
466,Eduardo Rodriguez*\rodried05,26,BOS,60.2,11,11,36,5.34,4.69,-0.14,0.21,99.6,5.02,-2,-0.2,,-0.1,0.3,4,.482,.499,$4300000,Traded
436,David Price*\priceda01,33,BOS,47.2,9,9,17,3.21,4.67,-0.12,0.21,100.4,5.03,10,1.0,,-0.1,1.5,15,.616,.506,$31000000,Free Agency
568,Hector Velazquez\velazhe01,30,BOS,34.2,18,7,24,6.23,4.65,-0.14,-0.01,101.4,4.84,-5,-0.5,.21,0.0,-0.2,-2,.472,.497,$568500,Free Agency
580,Marcus Walden\waldema01,30,BOS,30.2,20,0,9,2.64,4.64,-0.12,-0.31,102.7,4.57,7,0.7,1.39,0.0,1.0,10,.534,.504,,Free Agency
244,Heath Hembree\hembrhe01,30,BOS,25.0,26,0,10,3.60,4.74,-0.13,-0.32,99.0,4.51,3,0.3,.94,-0.1,0.4,5,.510,.502,$1312500,Traded
608,Brandon Workman\workmbr01,30,BOS,24.1,27,0,6,2.22,4.67,-0.08,-0.31,100.9,4.47,6,0.6,1.39,0.0,0.9,9,.523,.504,$1150000,Amateur Draft
71,Colten Brewer\breweco01,26,BOS,23.0,21,0,15,5.87,4.89,-0.15,-0.33,100.4,4.73,-3,-0.3,.79,-0.1,-0.1,0,.487,.498,$557000,Traded
67,Ryan Brasier\brasiry01,31,BOS,22.2,25,0,12,4.76,4.75,-0.14,-0.32,100.8,4.61,0,0.0,1.71,-0.1,0.1,2,.499,.500,$577500,Free Agency
39,Matt Barnes\barnema01,29,BOS,21.2,22,0,5,2.08,4.67,-0.09,-0.31,100.5,4.46,6,0.6,1.93,0.2,1.0,8,.527,.504,$1600000,Amateur Draft
162,Nathan Eovaldi\eovalna01,29,BOS,21.0,4,4,15,6.43,5.13,-0.15,0.23,96.1,5.30,-3,-0.2,,0.0,-0.1,0,.439,.498,$17000000,Traded
553,Tyler Thornburg\thornty01,30,BOS,18.2,16,0,16,7.71,4.66,-0.14,-0.31,102.3,4.59,-6,-0.6,.18,0.2,-0.2,-5,.461,.496,$1750000,Traded
588,Ryan Weber\weberry01,28,BOS,18.0,5,2,9,4.50,4.49,-0.16,-0.02,102.0,4.73,1,0.1,.26,0.0,0.2,2,.510,.500,,Free Agency
514,Josh Smith\smithjo07,31,BOS,7.1,4,1,4,4.91,4.55,-0.16,-0.07,102.2,4.74,0,0.0,.12,0.0,0.1,1,.497,.500,,Free Agency
305,Travis Lakins\lakintr01,25,BOS,7.0,4,0,5,6.43,4.33,-0.16,-0.29,101.0,4.24,-2,-0.2,1.34,-0.1,-0.1,-1,.460,.499,,Amateur Draft
281,Brian Johnson*\johnsbr02,28,BOS,5.2,4,0,8,12.71,4.91,-0.17,-0.33,95.9,4.56,-5,-0.5,.23,0.2,-0.2,-5,.385,.497,$575000,Amateur Draft
442,Erasmo Ramirez\ramirer02,29,BOS,3.0,1,0,4,12.00,5.29,-0.19,-0.35,100.0,5.13,-2,-0.2,.20,0.1,-0.1,-2,.313,.499,,Free Agency
247,Darwinzon Hernandez*\hernada02,22,BOS,2.1,1,0,0,0.00,3.47,-0.15,-0.23,106.0,3.59,1,0.1,.52,0.0,0.1,1,.599,.501,,Amateur Free Agent
394,Eduardo Nunez\nunezed02,32,BOS,1.0,1,0,1,9.00,4.44,-0.19,-0.30,106.0,4.59,0,0.0,.00,0.0,0.0,0,.453,.500,$5000000,Free Agency
434,Bobby Poyner*\poynebo01,26,BOS,1.0,2,0,2,18.00,4.82,-0.24,-0.32,102.6,4.87,-1,-0.1,.84,0.0,-0.1,-1,.432,.499,,Amateur Draft
550,Josh Taylor*\taylojo02,26,BOS,1.0,1,0,1,9.00,4.43,-0.19,-0.30,106.0,4.58,0,0.0,.97,0.0,0.0,0,.453,.500,,Traded
245,Kyle Hendricks\hendrky01,29,CHC,70.0,11,11,31,3.99,4.61,0.23,0.20,104.0,4.76,8,0.8,,-0.1,1.4,12,.574,.505,$7405000,Traded
229,Cole Hamels*\hamelco01,35,CHC,62.2,11,11,30,4.31,4.72,0.23,0.21,101.6,4.77,5,0.5,,-0.1,1.0,9,.545,.503,$20000000,Traded
440,Jose Quintana*\quintjo01,30,CHC,62.2,11,10,29,4.16,4.60,0.24,0.17,103.6,4.69,5,0.5,1.17,-0.1,1.0,9,.549,.503,$10500000,Traded
128,Yu Darvish\darviyu01,32,CHC,55.0,11,11,34,5.56,4.37,0.21,0.19,103.4,4.50,-5,-0.5,,-0.1,-0.1,-1,.454,.497,$20000000,Free Agency
312,Jon Lester*\lestejo01,35,CHC,52.2,10,10,27,4.61,4.73,0.25,0.21,103.3,4.84,3,0.3,,-0.1,0.7,6,.526,.502,$27500000,Free Agency
102,Tyler Chatwood\chatwty01,29,CHC,29.1,14,1,9,2.76,4.44,0.22,-0.20,106.1,4.27,6,0.6,1.45,0.0,0.9,8,.542,.504,$12500000,Free Agency
300,Brandon Kintzler\kintzbr01,34,CHC,25.1,24,0,8,2.84,4.62,0.21,-0.32,103.3,4.23,5,0.5,1.43,0.0,0.7,6,.519,.503,,Traded
107,Steve Cishek\cishest01,33,CHC,24.0,24,0,8,3.00,4.78,0.20,-0.33,103.4,4.39,4,0.4,1.46,0.0,0.7,6,.518,.503,$6500000,Free Agency
64,Brad Brach\brachbr01,33,CHC,22.2,23,0,9,3.57,4.66,0.20,-0.32,103.0,4.26,2,0.2,1.16,-0.1,0.4,4,.510,.501,$1650000,Free Agency
483,Kyle Ryan*\ryanky01,27,CHC,18.0,23,0,10,5.00,4.95,0.22,-0.34,102.8,4.51,-1,-0.1,1.45,-0.1,0.0,1,.498,.500,$555000,Free Agency
372,Mike Montgomery*\montgmi01,29,CHC,13.2,10,0,8,5.27,4.44,0.25,-0.31,106.2,4.13,-1,-0.1,1.07,0.0,-0.1,0,.486,.499,$2440000,Traded
589,Allen Webster\webstal01,29,CHC,11.0,12,0,7,5.73,4.60,0.27,-0.32,101.8,4.09,-2,-0.2,.83,0.0,-0.1,-1,.485,.499,,Free Agency
156,Carl Edwards Jr.\edwarca01,27,CHC,10.2,14,0,10,8.44,4.70,0.20,-0.32,105.5,4.41,-5,-0.4,1.43,-0.1,-0.5,-4,.468,.497,$1500000,Traded
539,Pedro Strop\stroppe01,34,CHC,10.2,12,0,6,5.06,4.75,0.18,-0.33,104.7,4.43,-1,-0.1,1.62,0.0,0.0,0,.496,.500,$6250000,Traded
476,Randy Rosario*\rosarra01,25,CHC,7.0,8,0,6,7.71,5.00,0.23,-0.34,105.4,4.66,-2,-0.2,1.05,0.0,-0.2,-2,.473,.499,$564000,Waivers
116,Tim Collins*\colliti01,29,CHC,4.2,5,0,2,3.86,4.38,0.32,-0.30,100.2,3.76,0,0.0,.16,0.0,0.0,0,.501,.500,$850000,Free Agency
335,Dillon Maples\mapledi01,27,CHC,4.2,5,0,0,0.00,4.76,0.07,-0.33,100.4,4.38,2,0.2,1.01,0.0,0.3,3,.550,.502,,Amateur Draft
96,Xavier Cedeno*\cedenxa01,32,CHC,2.0,5,0,0,0.00,5.65,0.36,-0.39,107.7,5.29,1,0.1,.88,0.0,0.1,1,.525,.501,$900000,Free Agency
88,Victor Caratini\caratvi01,25,CHC,1.0,1,0,2,18.00,4.14,0.40,-0.29,104.0,3.59,-2,-0.1,.01,0.1,-0.1,-2,.360,.499,$569500,Traded
392,James Norwood\norwoja01,25,CHC,1.0,1,0,0,0.00,4.14,0.15,-0.29,104.0,3.84,0,0.0,1.04,0.0,0.1,1,.547,.500,,Amateur Draft
593,Rowan Wick\wickro01,26,CHC,1.0,1,0,1,9.00,4.19,0.32,-0.29,104.0,3.72,-1,-0.1,.34,0.0,0.0,0,.445,.500,,Traded
319,Reynaldo Lopez\lopezre01,25,CHW,65.1,12,12,48,6.61,4.33,-0.39,0.20,101.2,4.97,-12,-1.1,,-0.1,-0.5,-5,.410,.493,$580000,Traded
206,Lucas Giolito\giolilu01,24,CHW,60.0,10,10,21,3.15,4.59,-0.30,0.21,99.6,5.08,13,1.4,,-0.1,1.9,19,.641,.509,$573000,Traded
393,Ivan Nova\novaiv01,32,CHW,59.1,11,11,44,6.67,4.43,-0.44,0.20,100.7,5.11,-10,-0.9,,-0.1,-0.4,-4,.415,.494,$9167000,Traded
35,Manny Banuelos*\banuema01,28,CHW,40.1,11,7,33,7.36,4.52,-0.37,0.08,100.5,4.99,-11,-1.0,.53,0.0,-0.6,-6,.412,.494,$559000,Traded
464,Carlos Rodon*\rodonca01,26,CHW,34.2,7,7,22,5.71,4.30,-0.34,0.20,102.3,4.95,-3,-0.3,,0.0,0.0,1,.461,.498,$4200000,Amateur Draft
123,Dylan Covey\coveydy01,27,CHW,26.1,7,5,18,6.15,4.85,-0.40,0.19,98.2,5.35,-2,-0.2,1.98,0.0,0.0,0,.469,.499,$571000,Rule 5 Draft
