HOMEODDS,HOMEPREDICTION,AWAYODDS,AWAYPREDICTION,RESULT
1.4,0.55147815,3.15,0.44852182,0.0
1.39,0.6916512,3.11,0.3083488,0.0
1.62,0.6079499,2.39,0.39205018,0.0
1.61,0.62180233,2.42,0.37819773,0.0
1.83,0.5793641,2.03,0.42063588,1.0
2.32,0.52822226,1.65,0.47177774,0.0
1.7,0.5549332,2.24,0.44506675,1.0
2.38,0.47865334,1.63,0.5213467,0.0
1.88,0.5513148,1.98,0.4486853,1.0
2.22,0.55451703,1.72,0.445483,1.0
1.53,0.5183551,2.63,0.48164493,1.0
2.04,0.54854894,1.81,0.451451,1.0
1.85,0.59840035,2.0,0.40159965,0.0
1.97,0.49883696,1.88,0.50116307,0.0
1.6,0.5511925,2.46,0.44880745,1.0
1.72,0.55229056,2.22,0.4477094,1.0
1.28,0.7110288,3.89,0.2889712,1.0
1.42,0.637138,3.02,0.362862,0.0
2.09,0.5600433,1.79,0.43995675,1.0
1.5,0.56944555,2.71,0.43055442,1.0
2.3,0.4815974,1.66,0.5184026,1.0
2.04,0.540777,1.81,0.45922303,0.0
2.21,0.54727894,1.72,0.4527211,0.0
1.43,0.54394007,2.97,0.45605996,1.0
2.05,0.5490193,1.81,0.45098072,1.0
1.69,0.52526796,2.27,0.47473198,1.0
1.56,0.61635596,2.56,0.383644,1.0
1.96,0.5691571,1.87,0.43084288,0.0
2.36,0.529779,1.64,0.47022092,1.0
1.55,0.64510494,2.59,0.35489503,1.0
1.69,0.5457716,2.28,0.45422843,1.0
1.56,0.68259114,2.56,0.31740892,0.0
1.57,0.5714088,2.54,0.42859116,1.0
2.29,0.48174256,1.68,0.51825744,0.0
1.82,0.5497065,2.05,0.45029354,0.0
1.67,0.6078624,2.3,0.3921376,1.0
2.19,0.543504,1.72,0.45649606,1.0
1.43,0.5412169,2.97,0.4587831,1.0
2.35,0.5505003,1.64,0.44949976,0.0
1.75,0.5877737,2.15,0.4122263,0.0
1.59,0.57207197,2.46,0.42792803,1.0
1.36,0.6956899,3.38,0.3043101,1.0
1.8,0.5622827,2.07,0.43771735,1.0
1.75,0.5798067,2.11,0.4201934,1.0
2.93,0.50144094,1.44,0.49855897,1.0
1.64,0.5425919,2.35,0.45740807,0.0
1.81,0.5991219,2.07,0.40087804,0.0
1.81,0.5870188,2.08,0.41298112,0.0
1.61,0.57806265,2.39,0.4219374,0.0
2.67,0.5007214,1.51,0.49927858,1.0
1.53,0.5710027,2.62,0.42899728,0.0
1.69,0.53940535,2.25,0.46059456,0.0
1.36,0.6891529,3.34,0.31084713,1.0
1.41,0.6135203,3.06,0.38647965,0.0
1.67,0.54658663,2.31,0.45341334,1.0
1.61,0.579851,2.39,0.42014897,1.0
1.96,0.55862844,1.89,0.44137162,0.0
1.67,0.547915,2.31,0.452085,0.0
1.83,0.5559454,2.03,0.4440546,1.0
1.5,0.50937814,2.72,0.4906219,0.0
2.1,0.59607416,1.78,0.40392587,0.0
1.73,0.6151711,2.15,0.38482893,1.0
1.83,0.6032278,2.05,0.39677224,1.0
1.81,0.5239086,2.06,0.47609133,0.0
1.48,0.68537414,2.78,0.31462586,0.0
1.83,0.5702528,2.02,0.42974716,0.0
1.57,0.614836,2.53,0.385164,0.0
1.39,0.60901964,3.18,0.39098033,0.0
1.65,0.55433005,2.35,0.44566998,0.0
1.7,0.55429065,2.23,0.44570938,1.0
2.15,0.56699777,1.75,0.43300223,0.0
1.35,0.59587187,3.38,0.40412816,1.0
1.56,0.5767738,2.55,0.42322615,0.0
1.77,0.5413356,2.12,0.45866436,1.0
1.69,0.5607472,2.25,0.43925276,0.0
1.61,0.49832678,2.45,0.5016732,0.0
1.78,0.60363615,2.08,0.39636388,1.0
1.63,0.5908291,2.37,0.40917093,0.0
1.75,0.5660899,2.16,0.4339101,1.0
2.11,0.49438843,1.79,0.5056116,0.0
2.08,0.5530991,1.78,0.446901,1.0
1.71,0.5723546,2.21,0.42764544,1.0
1.58,0.6477909,2.5,0.3522091,1.0
2.61,0.51366335,1.54,0.48633668,1.0
1.68,0.57743746,2.29,0.42256257,0.0
1.56,0.62843585,2.53,0.37156412,1.0
1.71,0.62551934,2.23,0.37448066,1.0
1.65,0.57199883,2.34,0.42800117,1.0
2.31,0.59316385,1.65,0.40683615,1.0
1.54,0.59196085,2.6,0.40803915,0.0
1.79,0.535732,2.1,0.46426806,1.0
2.38,0.49561587,1.62,0.5043841,1.0
1.76,0.6337558,2.15,0.3662442,1.0
2.15,0.6199943,1.76,0.38000572,1.0
2.14,0.48477933,1.76,0.51522064,1.0
2.55,0.50364465,1.56,0.49635532,0.0
1.42,0.6164332,3.04,0.38356677,1.0
2.39,0.53892326,1.64,0.46107674,0.0
1.9,0.5071904,1.96,0.4928096,0.0
1.53,0.62481815,2.63,0.37518182,1.0
1.41,0.6353239,3.09,0.36467618,0.0
1.77,0.58136684,2.12,0.41863325,1.0
1.81,0.5293821,2.08,0.4706179,1.0
1.73,0.5206049,2.19,0.47939506,0.0
1.6,0.5895701,2.45,0.4104299,1.0
1.71,0.6290272,2.22,0.37097278,1.0
2.45,0.598923,1.6,0.401077,1.0
1.78,0.48683718,2.12,0.5131629,0.0
1.7,0.5924131,2.25,0.4075868,0.0
1.84,0.62737185,2.04,0.37262812,1.0
2.08,0.5162062,1.81,0.48379385,1.0
2.04,0.5259818,1.83,0.47401816,1.0
1.45,0.61218303,2.88,0.387817,0.0
1.56,0.61731565,2.55,0.38268435,0.0
1.48,0.5923595,2.76,0.40764052,1.0
2.32,0.59389806,1.66,0.406102,1.0
1.46,0.60652167,2.87,0.3934783,1.0
1.99,0.5330885,1.87,0.4669115,1.0
2.17,0.50375724,1.74,0.49624273,1.0
2.28,0.6011358,1.68,0.39886427,1.0
1.77,0.50482774,2.12,0.4951723,1.0
1.76,0.626327,2.15,0.37367293,1.0
1.81,0.51381266,2.07,0.48618737,0.0
2.06,0.55519074,1.82,0.44480926,1.0
1.57,0.61055386,2.53,0.3894461,1.0
2.13,0.49919316,1.77,0.5008068,0.0
1.81,0.61655724,2.07,0.38344282,1.0
2.06,0.57770115,1.82,0.42229882,0.0
1.45,0.62083685,2.87,0.37916315,0.0
1.76,0.56913525,2.11,0.43086475,0.0
1.55,0.60582286,2.58,0.39417714,1.0
1.96,0.47305685,1.9,0.52694315,1.0
2.83,0.43005648,1.45,0.5699435,0.0
1.9,0.54568285,1.96,0.45431718,1.0
1.77,0.49925295,2.13,0.5007471,0.0
2.15,0.55595833,1.76,0.44404164,1.0
3.24,0.48369753,1.38,0.51630247,1.0
2.55,0.5501108,1.56,0.4498892,0.0
2.37,0.5432363,1.64,0.45676368,1.0
1.49,0.6023421,2.78,0.39765787,0.0
1.64,0.5469027,2.36,0.45309734,1.0
1.82,0.5860515,2.04,0.4139485,1.0
1.82,0.5735624,2.06,0.4264376,0.0
2.07,0.58699113,1.81,0.41300884,1.0
1.61,0.47279206,2.44,0.527208,0.0
2.21,0.577659,1.71,0.42234093,1.0
2.11,0.43807802,1.77,0.56192195,0.0
1.65,0.5387219,2.36,0.46127808,1.0
2.04,0.53109384,1.84,0.46890616,0.0
2.52,0.48563114,1.58,0.5143689,1.0
1.44,0.6066139,2.95,0.39338613,1.0
2.87,0.42949373,1.45,0.5705063,0.0
2.13,0.5183814,1.74,0.4816186,1.0
1.93,0.50897974,1.92,0.4910203,1.0
1.89,0.5531075,1.95,0.44689244,1.0
2.78,0.48138136,1.48,0.5186186,1.0
2.08,0.5688757,1.82,0.43112433,1.0
2.27,0.5213274,1.69,0.4786726,0.0
1.54,0.601244,2.59,0.39875603,0.0
1.71,0.5547336,2.21,0.44526643,1.0
1.67,0.5808151,2.31,0.41918492,1.0
1.92,0.46083367,1.94,0.53916633,0.0
1.93,0.5887061,1.94,0.41129398,1.0
1.81,0.53068876,2.08,0.46931124,1.0
2.02,0.5000151,1.85,0.49998495,1.0
1.63,0.59427184,2.38,0.40572822,1.0
1.72,0.5795175,2.21,0.42048255,1.0
2.29,0.5351177,1.68,0.4648823,1.0
2.03,0.4862258,1.83,0.5137741,0.0
1.8,0.531303,2.08,0.46869698,0.0
1.78,0.52993023,2.11,0.47006974,0.0
1.79,0.5564751,2.1,0.44352496,0.0
1.72,0.5156117,2.21,0.48438826,0.0
2.14,0.56027764,1.76,0.4397224,1.0
2.02,0.4697058,1.85,0.5302942,0.0
2.47,0.55612475,1.59,0.44387525,0.0
2.23,0.4916179,1.7,0.50838214,0.0
1.89,0.53020704,1.96,0.469793,1.0
1.67,0.5099596,2.31,0.49004042,1.0
1.62,0.5383135,2.42,0.4616865,1.0
1.68,0.53654975,2.27,0.46345025,1.0
1.77,0.56418544,2.13,0.43581453,0.0
2.04,0.6065115,1.83,0.39348853,0.0
1.55,0.5328742,2.6,0.46712577,1.0
2.37,0.4886113,1.64,0.5113887,0.0
1.44,0.5115845,2.95,0.48841545,1.0
2.1,0.5486442,1.79,0.45135581,0.0
1.78,0.5412322,2.11,0.45876777,1.0
2.79,0.4447784,1.48,0.5552216,0.0
1.69,0.5444966,2.25,0.45550346,0.0
1.5,0.59230244,2.71,0.40769753,1.0
1.9,0.5002109,1.97,0.49978906,0.0
2.71,0.50876725,1.51,0.49123272,0.0
1.89,0.54575086,1.97,0.45424908,1.0
2.71,0.4523427,1.5,0.5476573,0.0
1.72,0.5877958,2.21,0.41220415,1.0
1.73,0.5073005,2.2,0.4926996,1.0
1.46,0.5604352,2.84,0.43956488,0.0
2.23,0.6023962,1.7,0.39760375,1.0
1.53,0.5282301,2.63,0.47176993,1.0
1.72,0.53713644,2.22,0.4628636,0.0
2.36,0.49945846,1.64,0.50054157,1.0
1.42,0.5079627,3.06,0.49203724,0.0
1.75,0.5420681,2.14,0.45793185,0.0
1.85,0.5545617,2.02,0.44543836,1.0
1.87,0.51000935,1.99,0.48999065,1.0
2.02,0.5755885,1.85,0.4244114,1.0
1.96,0.5292911,1.9,0.4707089,1.0
2.14,0.49967456,1.76,0.50032544,0.0
1.76,0.5655925,2.15,0.43440744,0.0
1.53,0.51273,2.65,0.4872701,0.0
2.18,0.5366424,1.73,0.46335763,1.0
2.48,0.58535576,1.59,0.41464424,0.0
2.09,0.51715773,1.8,0.48284227,0.0
2.38,0.49916336,1.63,0.5008366,1.0
1.47,0.51452345,2.79,0.4854765,0.0
2.49,0.46584865,1.59,0.5341514,0.0
1.75,0.5454675,2.14,0.45453256,1.0
1.7,0.55535424,2.24,0.44464576,0.0
1.79,0.5627017,2.09,0.43729833,1.0
1.88,0.5011375,1.99,0.49886248,0.0
1.93,0.5381079,1.91,0.4618921,1.0
1.64,0.6143017,2.36,0.38569823,1.0
1.62,0.5280047,2.41,0.47199526,0.0
2.1,0.56128335,1.78,0.43871665,1.0
1.51,0.53184175,2.67,0.46815822,1.0
2.1,0.55212593,1.79,0.44787413,0.0
2.32,0.5673229,1.66,0.43267703,1.0
1.37,0.5941289,3.3,0.40587112,1.0
1.72,0.51799566,2.18,0.48200434,1.0
1.95,0.56064755,1.91,0.4393525,0.0
1.65,0.6133521,2.31,0.38664785,1.0
1.55,0.5570199,2.58,0.44298014,0.0
1.46,0.62224877,2.83,0.37775126,0.0
1.63,0.60358506,2.39,0.39641494,1.0
1.72,0.596074,2.2,0.40392593,0.0
1.41,0.66019356,3.05,0.3398065,1.0
1.86,0.5157869,2.0,0.4842131,0.0
2.14,0.55519736,1.75,0.4448026,0.0
2.23,0.5307892,1.71,0.4692109,0.0
1.5,0.5107095,2.71,0.4892905,0.0
2.19,0.5640987,1.73,0.43590125,1.0
1.43,0.59879273,2.97,0.40120736,1.0
1.82,0.5311319,2.06,0.46886808,1.0
1.47,0.5819139,2.8,0.41808614,0.0
1.78,0.53450406,2.11,0.465496,1.0
1.51,0.59472245,2.68,0.40527758,0.0
1.53,0.60687363,2.64,0.39312634,0.0
1.53,0.6192556,2.65,0.3807444,1.0
1.86,0.6036955,1.98,0.3963045,0.0
1.63,0.51807326,2.39,0.48192668,1.0
1.48,0.6569184,2.78,0.34308162,1.0
1.5,0.55372053,2.69,0.44627944,1.0
1.69,0.5335565,2.25,0.4664435,1.0
1.92,0.5531943,1.93,0.44680572,1.0
2.16,0.560405,1.75,0.43959498,1.0
1.94,0.51555115,1.91,0.48444882,1.0
1.41,0.61121243,3.03,0.38878754,0.0
1.51,0.61604327,2.68,0.38395676,1.0
1.93,0.5454894,1.92,0.45451054,0.0
1.7,0.5395426,2.23,0.46045744,0.0
1.77,0.53360033,2.13,0.4663997,1.0
2.24,0.5439573,1.69,0.4560427,0.0
1.79,0.5766338,2.1,0.42336616,0.0
1.39,0.6105101,3.17,0.3894899,1.0
1.93,0.5561187,1.92,0.44388124,0.0
1.56,0.6165597,2.56,0.38344035,1.0
1.62,0.5699019,2.4,0.43009815,1.0
1.56,0.6163542,2.56,0.38364574,1.0
1.96,0.5852064,1.9,0.4147936,1.0
2.28,0.5064307,1.68,0.49356925,1.0
1.38,0.57316774,3.21,0.4268323,0.0
1.92,0.6234234,1.94,0.37657657,0.0
1.4,0.6143938,3.11,0.38560626,1.0
1.62,0.6036472,2.4,0.39635286,1.0
1.64,0.6717507,2.36,0.32824925,0.0
1.47,0.5925915,2.8,0.4074085,1.0
1.89,0.52444386,1.96,0.47555608,0.0
1.81,0.56548965,2.07,0.43451032,0.0
1.79,0.5336572,2.1,0.46634278,1.0
1.59,0.6493509,2.47,0.3506491,0.0
2.03,0.59746295,1.84,0.4025371,0.0
1.67,0.5967036,2.29,0.40329638,1.0
1.65,0.6397477,2.34,0.36025232,1.0
1.47,0.6092806,2.8,0.39071938,0.0
1.88,0.6492497,2.0,0.35075036,1.0
2.05,0.5146507,1.82,0.48534924,1.0
1.59,0.54809475,2.48,0.45190528,1.0
1.47,0.60102963,2.8,0.3989704,1.0
1.78,0.5367383,2.12,0.46326175,0.0
1.71,0.57649493,2.23,0.42350504,1.0
1.44,0.6886357,2.96,0.31136432,1.0
1.56,0.58421946,2.55,0.41578054,0.0
2.19,0.52126557,1.73,0.4787344,0.0
1.64,0.62692684,2.38,0.37307313,1.0
1.81,0.5792997,2.06,0.42070037,1.0
1.9,0.5739436,1.97,0.4260564,0.0
1.63,0.6372045,2.39,0.36279547,1.0
1.41,0.60467255,3.05,0.3953275,1.0
1.61,0.6796411,2.43,0.32035887,1.0
1.55,0.598908,2.58,0.401092,1.0
1.91,0.5059529,1.94,0.4940471,1.0
1.4,0.5576072,3.09,0.44239283,1.0
1.92,0.5403972,1.94,0.4596028,1.0
1.84,0.5720933,2.02,0.42790663,0.0
1.71,0.54519147,2.23,0.4548085,0.0
2.06,0.5334029,1.82,0.46659708,0.0
1.65,0.6231809,2.34,0.37681907,0.0
1.56,0.6460471,2.55,0.3539529,0.0
1.55,0.60622525,2.59,0.39377475,0.0
2.0,0.53262436,1.87,0.4673757,0.0
1.76,0.61231977,2.15,0.3876802,0.0
1.96,0.5300942,1.9,0.46990576,1.0
2.14,0.56128246,1.76,0.43871757,0.0
1.48,0.6282181,2.78,0.37178186,1.0
1.55,0.59565175,2.57,0.40434828,1.0
2.76,0.49055782,1.49,0.50944215,0.0
1.78,0.48344976,2.07,0.5165502,1.0
2.12,0.5315518,1.79,0.4684482,0.0
1.74,0.659057,2.18,0.34094298,0.0
1.46,0.6580065,2.84,0.34199354,1.0
2.02,0.5598257,1.85,0.4401743,0.0
1.93,0.5267817,1.93,0.47321835,0.0
2.64,0.5503556,1.53,0.44964445,0.0
2.14,0.51595163,1.77,0.4840484,0.0
1.85,0.5772847,2.01,0.42271525,1.0
1.54,0.5662003,2.61,0.4337997,1.0
1.86,0.62701976,2.01,0.3729802,0.0
1.49,0.6286048,2.72,0.37139523,1.0
1.46,0.6671501,2.84,0.3328499,1.0
1.79,0.5851444,2.1,0.4148556,1.0
1.59,0.51846313,2.48,0.4815369,0.0
2.2,0.51467216,1.73,0.48532775,1.0
2.4,0.47332957,1.62,0.52667046,0.0
1.96,0.5439663,1.9,0.45603368,1.0
1.85,0.6456643,2.03,0.3543357,0.0
2.44,0.5256369,1.6,0.47436306,0.0
1.47,0.63234085,2.81,0.36765912,1.0
1.91,0.5163988,1.95,0.48360124,0.0
2.44,0.5070819,1.61,0.4929181,1.0
1.72,0.65065587,2.21,0.34934413,0.0
2.01,0.5668807,1.86,0.4331193,0.0
2.72,0.55263597,1.5,0.447364,0.0
1.93,0.5286485,1.93,0.47135153,0.0
1.9,0.57886046,1.95,0.42113954,1.0
1.35,0.5749211,3.41,0.42507893,0.0
1.87,0.61837745,1.99,0.38162258,0.0
1.29,0.67390186,3.84,0.3260981,1.0
1.39,0.5943635,3.15,0.4056364,1.0
1.81,0.48106968,2.07,0.5189304,1.0
1.7,0.5528945,2.24,0.4471055,0.0
1.8,0.5592773,2.08,0.44072273,1.0
1.35,0.6742579,3.41,0.3257421,1.0
1.82,0.6254614,2.05,0.37453866,1.0
2.45,0.5660588,1.6,0.43394122,1.0
2.22,0.4677439,1.72,0.53225607,0.0
2.62,0.5533638,1.53,0.44663614,1.0
1.51,0.577989,2.67,0.4220111,1.0
1.81,0.5861562,2.06,0.41384378,1.0
2.0,0.55658025,1.86,0.44341978,1.0
1.99,0.5136869,1.88,0.48631305,1.0
1.58,0.5729588,2.51,0.4270412,1.0
2.1,0.56334674,1.79,0.4366533,0.0
1.93,0.6140682,1.92,0.38593173,0.0
2.53,0.52761525,1.57,0.47238466,0.0
1.44,0.5440846,2.92,0.45591542,0.0
2.55,0.5760277,1.55,0.42397234,1.0
1.72,0.5478899,2.22,0.4521101,1.0
2.23,0.51714754,1.71,0.4828525,0.0
2.16,0.4720802,1.75,0.5279198,0.0
2.03,0.5846792,1.84,0.4153208,0.0
1.7,0.5983195,2.24,0.40168053,1.0
2.3,0.533156,1.67,0.466844,0.0
1.52,0.590263,2.7,0.40973702,1.0
1.51,0.58536243,2.72,0.4146375,1.0
2.3,0.51028275,1.66,0.48971716,1.0
2.2,0.49828568,1.73,0.50171435,1.0
1.64,0.5727896,2.37,0.42721036,0.0
1.87,0.5346802,1.98,0.46531984,1.0
1.74,0.6296347,2.2,0.37036535,0.0
2.11,0.55291694,1.78,0.44708306,1.0
1.82,0.55035925,2.07,0.4496407,0.0
3.34,0.45998302,1.36,0.540017,0.0
1.54,0.6159272,2.61,0.38407275,1.0
2.3,0.5822655,1.67,0.41773444,1.0
1.82,0.5353001,2.06,0.46469992,0.0
1.53,0.59331256,2.65,0.40668744,1.0
2.21,0.4950202,1.73,0.5049798,0.0
2.18,0.54791504,1.74,0.4520849,0.0
2.15,0.51471347,1.75,0.48528647,0.0
1.43,0.60336787,2.98,0.39663216,1.0
1.82,0.554431,2.06,0.44556898,0.0
2.32,0.5705866,1.66,0.4294134,0.0
1.62,0.5584265,2.42,0.44157347,1.0
1.62,0.5777419,2.42,0.42225802,1.0
1.85,0.52666867,2.02,0.4733314,1.0
2.6,0.47768313,1.55,0.5223169,1.0
2.05,0.5423406,1.83,0.4576595,0.0
1.64,0.54449654,2.37,0.45550352,0.0
1.56,0.6151635,2.57,0.38483652,1.0
1.57,0.586662,2.54,0.41333798,1.0
2.2,0.5489981,1.73,0.45100188,1.0
2.43,0.4952866,1.61,0.5047135,1.0
1.55,0.59342045,2.6,0.40657958,0.0
1.8,0.5353939,2.07,0.46460608,1.0
2.03,0.616525,1.84,0.38347498,0.0
2.23,0.5640211,1.71,0.43597892,0.0
2.15,0.5732463,1.76,0.42675364,0.0
1.6,0.57321626,2.42,0.42678383,1.0
1.68,0.5929609,2.28,0.40703917,0.0
2.42,0.5133175,1.61,0.48668244,0.0
1.97,0.5239763,1.89,0.47602373,1.0
1.8,0.5000452,2.09,0.4999548,1.0
2.54,0.4909454,1.56,0.50905466,0.0
3.46,0.44901842,1.34,0.55098164,0.0
2.03,0.5517472,1.83,0.44825277,1.0
1.75,0.5577318,2.16,0.4422681,1.0
2.06,0.5917399,1.82,0.40826008,1.0
1.64,0.65231687,2.36,0.34768316,1.0
2.06,0.5597358,1.81,0.4402642,1.0
1.8,0.5246872,2.08,0.4753128,0.0
1.54,0.61335933,2.61,0.38664067,1.0
1.99,0.5250758,1.86,0.4749242,1.0
2.02,0.50801307,1.85,0.491987,0.0
1.52,0.52866286,2.69,0.47133717,0.0
1.86,0.4891919,2.01,0.51080817,0.0
1.75,0.5520541,2.17,0.4479459,0.0
2.36,0.49869025,1.64,0.50130975,1.0
2.13,0.5523308,1.78,0.44766918,1.0
3.26,0.45575744,1.38,0.5442425,0.0
1.75,0.59187394,2.16,0.40812606,0.0
1.95,0.5279519,1.91,0.4720481,1.0
2.15,0.50498986,1.75,0.49501014,1.0
3.12,0.46164852,1.4,0.5383515,0.0
1.95,0.54844177,1.9,0.45155817,0.0
1.62,0.6215141,2.41,0.37848592,0.0
1.61,0.647518,2.42,0.352482,0.0
2.83,0.5428101,1.47,0.45718995,0.0
2.2,0.51931524,1.72,0.4806848,1.0
1.92,0.573731,1.93,0.42626902,0.0
1.93,0.49868083,1.92,0.50131917,0.0
1.92,0.52356356,1.93,0.47643644,1.0
1.75,0.49756044,2.14,0.5024396,1.0
1.71,0.56037205,2.24,0.439628,1.0
2.28,0.49183717,1.68,0.5081628,0.0
2.06,0.52099794,1.82,0.479002,1.0
1.45,0.63382506,2.9,0.36617497,1.0
1.36,0.6590421,3.33,0.34095785,0.0
1.57,0.52747405,2.51,0.47252592,0.0
1.67,0.5535609,2.3,0.44643903,1.0
2.39,0.5883282,1.63,0.41167182,1.0
2.09,0.60416865,1.8,0.39583135,0.0
1.55,0.50236905,2.58,0.4976309,0.0
1.87,0.5516712,1.99,0.44832873,0.0
1.89,0.5913161,1.97,0.4086839,1.0
1.49,0.5818977,2.75,0.41810232,1.0
1.39,0.6305125,3.16,0.36948755,1.0
1.61,0.63011724,2.44,0.36988276,0.0
1.49,0.64773005,2.76,0.35227,1.0
1.58,0.6111852,2.51,0.38881478,1.0
2.31,0.51188856,1.67,0.48811147,0.0
1.67,0.5992932,2.31,0.40070683,0.0
1.64,0.5642192,2.37,0.43578076,1.0
2.15,0.6099175,1.75,0.3900825,0.0
1.46,0.56966937,2.81,0.43033057,1.0
1.72,0.49813825,2.2,0.50186175,1.0
2.26,0.5362833,1.69,0.46371666,0.0
1.41,0.5797283,3.08,0.4202717,1.0
1.82,0.57251394,2.05,0.427486,1.0
1.56,0.56150424,2.56,0.4384958,0.0
1.46,0.6249725,2.86,0.37502748,1.0
1.78,0.5344492,2.13,0.46555075,1.0
1.62,0.63504285,2.4,0.36495715,1.0
1.67,0.6084902,2.3,0.39150977,1.0
1.47,0.6362497,2.75,0.36375025,0.0
1.49,0.566947,2.72,0.43305305,1.0
2.38,0.60251445,1.64,0.39748555,0.0
1.45,0.60494274,2.83,0.39505723,1.0
1.46,0.5714397,2.85,0.42856026,0.0
2.35,0.52676123,1.65,0.47323874,1.0
1.98,0.49869218,1.86,0.50130785,0.0
1.73,0.57409173,2.2,0.42590827,0.0
2.02,0.57486606,1.84,0.42513388,0.0
1.56,0.6318407,2.57,0.36815923,1.0
1.7,0.61972976,2.24,0.38027024,0.0
1.74,0.59402263,2.17,0.4059774,0.0
1.65,0.56240875,2.37,0.43759122,0.0
1.91,0.6033431,1.95,0.3966569,1.0
1.88,0.5486957,1.98,0.45130432,0.0
2.3,0.61170304,1.67,0.388297,0.0
1.64,0.5571227,2.36,0.44287723,0.0
2.04,0.5332556,1.83,0.46674445,1.0
1.31,0.60405177,3.65,0.39594826,1.0
2.01,0.50394577,1.82,0.49605426,1.0
2.46,0.5114325,1.6,0.48856747,1.0
1.66,0.6308558,2.31,0.36914426,0.0
2.26,0.53881615,1.69,0.4611838,0.0
2.74,0.4898371,1.5,0.51016295,0.0
1.56,0.6185835,2.54,0.3814166,1.0
1.49,0.60366344,2.75,0.39633656,1.0
1.5,0.57299346,2.72,0.42700657,1.0
2.4,0.574879,1.62,0.425121,1.0
2.31,0.54294944,1.66,0.45705062,0.0
1.6,0.591099,2.45,0.40890104,1.0
1.41,0.7043112,3.08,0.2956889,1.0
1.56,0.5405744,2.55,0.4594257,1.0
2.13,0.56237704,1.77,0.43762293,1.0
2.09,0.57097274,1.8,0.42902726,1.0
1.56,0.5411676,2.57,0.45883238,1.0
2.3,0.53787243,1.67,0.46212763,1.0
2.91,0.49527413,1.45,0.5047258,0.0
1.53,0.63746494,2.65,0.3625351,1.0
1.56,0.60789424,2.55,0.39210576,0.0
1.49,0.5962029,2.74,0.40379712,1.0
1.54,0.56030434,2.63,0.43969566,1.0
1.77,0.5981571,2.13,0.40184292,1.0
1.47,0.69228405,2.79,0.30771598,1.0
1.65,0.5888026,2.35,0.41119745,1.0
1.52,0.5495659,2.68,0.45043412,1.0
2.39,0.5450095,1.63,0.4549906,0.0
2.23,0.552918,1.71,0.447082,0.0
1.71,0.5350166,2.24,0.46498343,1.0
1.61,0.62121594,2.44,0.37878406,0.0
1.82,0.55191547,2.05,0.44808462,1.0
1.63,0.61965394,2.4,0.38034606,1.0
1.92,0.5728297,1.94,0.42717028,1.0
1.43,0.55827695,2.99,0.44172308,1.0
1.68,0.5858498,2.3,0.4141502,1.0
1.58,0.6363393,2.49,0.36366063,1.0
1.93,0.53142995,1.94,0.4685701,1.0
2.39,0.5358589,1.63,0.46414104,0.0
2.71,0.50199574,1.5,0.49800423,0.0
1.69,0.62442493,2.26,0.3755751,1.0
1.34,0.61581796,3.49,0.3841821,1.0
1.59,0.5932547,2.49,0.40674525,1.0
1.54,0.6859565,2.62,0.3140435,1.0
1.68,0.5629455,2.3,0.43705457,0.0
2.32,0.54752177,1.66,0.4524782,1.0
1.7,0.5644078,2.24,0.43559226,0.0
1.68,0.63556105,2.28,0.36443898,1.0
1.4,0.60535985,3.11,0.39464015,0.0
1.73,0.5738178,2.2,0.42618227,1.0
2.03,0.48082873,1.84,0.51917124,1.0
1.42,0.59537214,3.06,0.40462786,1.0
1.71,0.59236145,2.23,0.4076386,1.0
1.72,0.5305202,2.21,0.4694798,0.0
1.56,0.5700809,2.56,0.42991906,0.0
2.19,0.5771733,1.74,0.42282668,1.0
1.31,0.58995634,3.66,0.41004363,1.0
1.6,0.57544386,2.45,0.42455608,0.0
2.36,0.51148623,1.64,0.48851386,1.0
1.87,0.61876845,1.99,0.38123155,1.0
2.01,0.4815786,1.86,0.51842135,0.0
1.73,0.5681635,2.2,0.43183652,0.0
2.12,0.6094849,1.77,0.3905151,1.0
2.41,0.48932713,1.62,0.51067287,0.0
1.4,0.7241258,3.16,0.27587423,0.0
1.81,0.6000198,2.08,0.39998025,1.0
1.75,0.5726284,2.17,0.42737162,0.0
2.24,0.62257123,1.7,0.37742883,1.0
2.06,0.5645723,1.81,0.43542773,1.0
2.21,0.49997917,1.73,0.5000208,1.0
1.61,0.5923051,2.43,0.40769485,1.0
1.83,0.51494735,2.04,0.48505262,0.0
1.52,0.57526666,2.67,0.42473334,0.0
1.83,0.5590338,2.04,0.44096622,1.0
1.71,0.49872085,2.23,0.5012791,1.0
2.16,0.5490236,1.75,0.4509763,1.0
1.84,0.5345302,2.02,0.46546984,1.0
1.55,0.612007,2.58,0.38799298,0.0
2.76,0.47936937,1.49,0.52063066,0.0
1.34,0.7199155,3.48,0.28008452,1.0
1.8,0.59510183,2.09,0.4048981,0.0
2.67,0.5411578,1.52,0.45884225,0.0
1.94,0.49919528,1.92,0.5008048,0.0
1.8,0.56610817,2.08,0.43389177,0.0
2.53,0.4984267,1.57,0.50157326,0.0
1.54,0.56352323,2.61,0.43647674,0.0
1.77,0.49516013,2.13,0.5048398,0.0
1.91,0.5304871,1.94,0.46951285,0.0
1.71,0.5849436,2.23,0.41505647,1.0
1.63,0.6232931,2.39,0.3767068,0.0
2.09,0.49262908,1.79,0.50737095,1.0
