HOMEODDS,HOMEPREDICTION,AWAYODDS,AWAYPREDICTION,RESULT
1.81,0.50031435,2.07,0.49968565,0.0
2.06,0.5418217,1.82,0.45817834,1.0
1.57,0.66148293,2.53,0.33851704,1.0
2.13,0.53302306,1.77,0.46697694,0.0
1.81,0.634573,2.07,0.36542708,1.0
2.06,0.60892135,1.82,0.39107862,0.0
1.45,0.6724468,2.87,0.32755324,0.0
1.76,0.56737095,2.11,0.43262908,0.0
1.55,0.662338,2.58,0.33766198,1.0
1.96,0.49468046,1.9,0.5053196,1.0
2.83,0.36434168,1.45,0.63565826,0.0
1.9,0.5747771,1.96,0.4252228,1.0
1.77,0.5184904,2.13,0.48150963,0.0
2.15,0.6007679,1.76,0.3992321,1.0
3.24,0.43947083,1.38,0.5605292,1.0
2.55,0.4145836,1.56,0.58541644,0.0
2.37,0.5132741,1.64,0.48672593,1.0
1.49,0.6424855,2.78,0.35751456,0.0
1.64,0.5516408,2.36,0.4483591,1.0
1.82,0.6239674,2.04,0.37603256,1.0
1.82,0.5895214,2.06,0.41047853,0.0
2.07,0.63676727,1.81,0.3632327,1.0
1.61,0.4822817,2.44,0.5177184,0.0
2.21,0.59969634,1.71,0.4003037,1.0
2.11,0.38108924,1.77,0.61891073,0.0
1.65,0.59053206,2.36,0.40946802,1.0
2.04,0.5238729,1.84,0.4761271,0.0
2.52,0.47235426,1.58,0.52764565,1.0
1.44,0.66876507,2.95,0.33123496,1.0
2.87,0.35495442,1.45,0.6450456,0.0
2.13,0.4970683,1.74,0.5029317,1.0
1.93,0.5141951,1.92,0.48580495,1.0
1.89,0.58344746,1.95,0.41655257,1.0
2.78,0.42432147,1.48,0.57567847,1.0
2.08,0.46759796,1.82,0.53240204,1.0
2.27,0.46077007,1.69,0.5392299,0.0
1.54,0.638804,2.59,0.36119604,0.0
1.71,0.5670058,2.21,0.43299422,1.0
1.67,0.61181325,2.31,0.38818678,1.0
1.92,0.46021432,1.94,0.5397857,0.0
1.93,0.61454695,1.94,0.38545302,1.0
1.81,0.5566543,2.08,0.44334573,1.0
2.02,0.5127131,1.85,0.48728696,1.0
1.63,0.62512994,2.38,0.37487006,1.0
1.72,0.6094743,2.21,0.3905257,1.0
2.29,0.4953892,1.68,0.50461084,1.0
2.03,0.426165,1.83,0.573835,0.0
1.8,0.5201176,2.08,0.47988245,0.0
1.78,0.54108244,2.11,0.4589175,0.0
1.79,0.59033316,2.1,0.40966684,0.0
1.72,0.52818286,2.21,0.47181714,0.0
2.14,0.43674707,1.76,0.563253,1.0
2.02,0.49855655,1.85,0.5014435,0.0
2.47,0.5395539,1.59,0.4604461,0.0
2.23,0.47747907,1.7,0.52252096,0.0
1.89,0.5581299,1.96,0.44187006,1.0
1.67,0.56695515,2.31,0.43304488,1.0
1.62,0.5607682,2.42,0.43923175,1.0
1.68,0.5219899,2.27,0.47801006,1.0
1.77,0.52543104,2.13,0.474569,0.0
2.04,0.6351223,1.83,0.3648777,0.0
1.55,0.59050417,2.6,0.40949586,1.0
2.37,0.55197114,1.64,0.4480288,0.0
1.44,0.45939422,2.95,0.5406058,1.0
2.1,0.5707741,1.79,0.42922598,0.0
1.78,0.5405064,2.11,0.45949352,1.0
2.79,0.3761668,1.48,0.62383324,0.0
1.69,0.5357575,2.25,0.46424246,0.0
1.5,0.6055829,2.71,0.39441717,1.0
1.9,0.5266824,1.97,0.47331765,0.0
2.71,0.5095144,1.51,0.49048564,0.0
1.89,0.5377765,1.97,0.4622235,1.0
2.71,0.40041852,1.5,0.5995815,0.0
1.72,0.5893177,2.21,0.41068235,1.0
1.73,0.55701816,2.2,0.44298184,1.0
1.46,0.60749227,2.84,0.39250773,0.0
2.23,0.6216681,1.7,0.37833184,1.0
1.53,0.50743586,2.63,0.4925641,1.0
1.72,0.59823716,2.22,0.4017629,0.0
2.36,0.58585095,1.64,0.41414908,1.0
1.42,0.4458362,3.06,0.5541638,0.0
1.75,0.5256219,2.14,0.4743781,0.0
1.85,0.5954144,2.02,0.4045856,1.0
1.87,0.56051713,1.99,0.43948287,1.0
2.02,0.5633986,1.85,0.4366014,1.0
1.96,0.5512444,1.9,0.44875565,1.0
2.14,0.42358568,1.76,0.57641435,0.0
1.76,0.53005534,2.15,0.4699447,0.0
1.53,0.5565648,2.65,0.44343516,0.0
2.18,0.55314785,1.73,0.44685212,1.0
2.48,0.5864239,1.59,0.41357616,0.0
2.09,0.5513451,1.8,0.44865492,0.0
2.38,0.5653246,1.63,0.43467534,1.0
1.47,0.4653519,2.79,0.53464806,0.0
2.49,0.45090088,1.59,0.5490992,0.0
1.75,0.5546026,2.14,0.4453974,1.0
1.7,0.59709907,2.24,0.40290096,0.0
1.79,0.52469563,2.09,0.47530434,1.0
1.88,0.52035654,1.99,0.4796435,0.0
1.93,0.5154984,1.91,0.4845016,1.0
1.64,0.6056816,2.36,0.39431834,1.0
1.62,0.5446245,2.41,0.45537546,0.0
2.1,0.5587976,1.78,0.44120237,1.0
1.51,0.56070507,2.67,0.43929493,1.0
2.1,0.61011964,1.79,0.38988033,0.0
2.32,0.5770824,1.66,0.42291754,1.0
1.37,0.6453524,3.3,0.35464767,1.0
1.72,0.51354426,2.18,0.48645574,1.0
1.95,0.6287114,1.91,0.37128863,0.0
1.65,0.625177,2.31,0.374823,1.0
1.55,0.60126734,2.58,0.39873263,0.0
1.46,0.6239737,2.83,0.37602624,0.0
1.63,0.6808834,2.39,0.3191166,1.0
1.72,0.53252435,2.2,0.4674757,0.0
1.41,0.7268244,3.05,0.27317566,1.0
1.86,0.51048195,2.0,0.48951808,0.0
2.14,0.5261611,1.75,0.4738389,0.0
2.23,0.5904597,1.71,0.40954033,0.0
1.5,0.50320953,2.71,0.49679044,0.0
2.19,0.5685183,1.73,0.43148172,1.0
1.43,0.6566822,2.97,0.34331778,1.0
1.82,0.5383844,2.06,0.46161565,1.0
1.47,0.61258537,2.8,0.38741466,0.0
1.78,0.5578504,2.11,0.44214958,1.0
1.51,0.6611368,2.68,0.33886322,0.0
1.53,0.61217594,2.64,0.38782406,0.0
1.53,0.6174597,2.65,0.3825403,1.0
1.86,0.5688792,1.98,0.43112078,0.0
1.63,0.5209038,2.39,0.47909617,1.0
1.48,0.7229919,2.78,0.27700815,1.0
1.5,0.63772726,2.69,0.3622728,1.0
1.69,0.55905455,2.25,0.44094545,1.0
1.92,0.65107775,1.93,0.34892225,1.0
2.16,0.55837786,1.75,0.44162217,1.0
1.94,0.49047762,1.91,0.5095224,1.0
1.41,0.59224904,3.03,0.40775096,0.0
1.51,0.6410279,2.68,0.3589721,1.0
1.93,0.50725824,1.92,0.49274176,0.0
1.7,0.59712934,2.23,0.40287066,0.0
1.77,0.5544121,2.13,0.4455879,1.0
2.24,0.50683695,1.69,0.493163,0.0
1.79,0.624301,2.1,0.37569898,0.0
1.39,0.62331176,3.17,0.3766882,1.0
1.93,0.54263175,1.92,0.45736825,0.0
1.56,0.6382126,2.56,0.3617874,1.0
1.62,0.67552984,2.4,0.32447016,1.0
1.56,0.63040435,2.56,0.3695956,1.0
1.96,0.61361355,1.9,0.38638645,1.0
2.28,0.47943997,1.68,0.5205601,1.0
1.38,0.6066564,3.21,0.3933436,0.0
1.92,0.5937429,1.94,0.40625703,0.0
1.4,0.6360707,3.11,0.3639292,1.0
1.62,0.605108,2.4,0.394892,1.0
1.64,0.73263264,2.36,0.26736733,0.0
1.47,0.65858465,2.8,0.34141535,1.0
1.89,0.5808369,1.96,0.41916314,0.0
1.81,0.6161397,2.07,0.38386023,0.0
1.79,0.4667355,2.1,0.53326446,1.0
1.59,0.73127156,2.47,0.26872838,0.0
2.03,0.60787165,1.84,0.3921284,0.0
1.67,0.6403211,2.29,0.35967898,1.0
1.65,0.63476145,2.34,0.36523855,1.0
1.47,0.60245556,2.8,0.39754447,0.0
1.88,0.7367912,2.0,0.26320875,1.0
2.05,0.49142018,1.82,0.5085798,1.0
1.59,0.55738336,2.48,0.4426166,1.0
1.47,0.60275334,2.8,0.39724666,1.0
1.78,0.6184631,2.12,0.38153687,0.0
1.71,0.6508589,2.23,0.34914112,1.0
1.44,0.7810043,2.96,0.21899566,1.0
1.56,0.640453,2.55,0.35954702,0.0
2.19,0.40933836,1.73,0.5906617,0.0
1.64,0.67826194,2.38,0.3217381,1.0
1.81,0.5304094,2.06,0.46959057,1.0
1.9,0.5743391,1.97,0.42566097,0.0
1.63,0.62746865,2.39,0.3725313,1.0
1.41,0.59815097,3.05,0.401849,1.0
1.61,0.75692767,2.43,0.24307227,1.0
1.55,0.5978827,2.58,0.4021173,1.0
1.91,0.4441277,1.94,0.5558723,1.0
1.4,0.57135934,3.09,0.42864066,1.0
1.92,0.62555945,1.94,0.37444055,1.0
1.84,0.6401865,2.02,0.3598135,0.0
1.71,0.55478954,2.23,0.44521037,0.0
2.06,0.46538532,1.82,0.5346147,0.0
1.65,0.6687841,2.34,0.33121592,0.0
1.56,0.7306467,2.55,0.26935318,0.0
1.55,0.5983111,2.59,0.40168887,0.0
2.0,0.5158317,1.87,0.4841683,0.0
1.76,0.6811518,2.15,0.31884816,0.0
1.96,0.52869105,1.9,0.4713089,1.0
2.14,0.61812,1.76,0.38188,0.0
1.48,0.7397679,2.78,0.2602321,1.0
1.55,0.6576133,2.57,0.3423867,1.0
2.76,0.43042764,1.49,0.5695723,0.0
1.78,0.43170244,2.07,0.56829756,1.0
2.12,0.5065638,1.79,0.49343625,0.0
1.74,0.70756555,2.18,0.2924344,0.0
1.46,0.73392713,2.84,0.26607293,1.0
2.02,0.59230554,1.85,0.4076944,0.0
1.93,0.5015063,1.93,0.49849367,0.0
2.64,0.4936607,1.53,0.5063393,0.0
2.14,0.4063419,1.77,0.59365815,0.0
1.85,0.64923984,2.01,0.35076013,1.0
1.54,0.61581147,2.61,0.3841885,1.0
1.86,0.71057427,2.01,0.28942567,0.0
1.49,0.71747535,2.72,0.28252465,1.0
1.46,0.7529394,2.84,0.24706063,1.0
1.79,0.6360287,2.1,0.36397135,1.0
1.59,0.49414396,2.48,0.50585604,0.0
2.2,0.4959466,1.73,0.5040534,1.0
2.4,0.38369003,1.62,0.61630994,0.0
1.96,0.55475366,1.9,0.44524625,1.0
1.85,0.6847244,2.03,0.31527558,0.0
2.44,0.4950898,1.6,0.50491023,0.0
1.47,0.73029095,2.81,0.26970908,1.0
1.91,0.4888383,1.95,0.5111617,0.0
2.44,0.47601956,1.61,0.5239805,1.0
1.72,0.6876644,2.21,0.3123356,0.0
2.01,0.61117494,1.86,0.3888251,0.0
2.72,0.509521,1.5,0.49047902,0.0
1.93,0.45312086,1.93,0.5468792,0.0
1.9,0.6486316,1.95,0.3513685,1.0
1.35,0.6342007,3.41,0.36579937,0.0
1.87,0.68480545,1.99,0.31519452,0.0
1.29,0.7642948,3.84,0.23570517,1.0
1.39,0.6544187,3.15,0.3455813,1.0
1.81,0.40567458,2.07,0.5943255,1.0
1.7,0.58072877,2.24,0.41927123,0.0
1.8,0.5351192,2.08,0.46488082,1.0
1.35,0.7622649,3.41,0.23773508,1.0
1.82,0.7052235,2.05,0.29477647,1.0
2.45,0.54541314,1.6,0.45458683,1.0
2.22,0.35682824,1.72,0.6431717,0.0
2.62,0.584332,1.53,0.415668,1.0
1.51,0.64352554,2.67,0.35647437,1.0
1.81,0.62585086,2.06,0.37414914,1.0
2.0,0.5987572,1.86,0.40124276,1.0
1.99,0.339453,1.88,0.66054696,1.0
1.58,0.59392905,2.51,0.40607098,1.0
2.1,0.5433615,1.79,0.4566385,0.0
1.93,0.66869164,1.92,0.33130836,0.0
2.53,0.41728684,1.57,0.5827131,0.0
1.44,0.58148545,2.92,0.41851458,0.0
2.55,0.5758981,1.55,0.42410183,1.0
1.72,0.5645473,2.22,0.43545267,1.0
2.23,0.48286673,1.71,0.5171333,0.0
2.16,0.37331152,1.75,0.62668854,0.0
2.03,0.5653162,1.84,0.4346839,0.0
1.7,0.6549617,2.24,0.34503835,1.0
2.3,0.58635235,1.67,0.41364765,0.0
1.52,0.65828115,2.7,0.34171888,1.0
1.51,0.6220914,2.72,0.37790862,1.0
2.3,0.3254202,1.66,0.67457986,1.0
2.2,0.5115086,1.73,0.48849142,1.0
1.64,0.5791979,2.37,0.42080212,0.0
1.87,0.5295635,1.98,0.47043648,1.0
1.74,0.7094823,2.2,0.29051772,0.0
2.11,0.5218427,1.78,0.4781573,1.0
1.82,0.60073835,2.07,0.39926168,0.0
3.34,0.34176123,1.36,0.65823877,0.0
1.54,0.64021176,2.61,0.35978815,1.0
2.3,0.5916609,1.67,0.40833908,1.0
1.82,0.5304691,2.06,0.46953088,0.0
1.53,0.64248925,2.65,0.3575108,1.0
2.21,0.49978986,1.73,0.50021005,0.0
2.18,0.50570905,1.74,0.49429095,0.0
2.15,0.33118007,1.75,0.66881996,0.0
1.43,0.6848928,2.98,0.31510723,1.0
1.82,0.6452291,2.06,0.35477087,0.0
2.32,0.55685407,1.66,0.44314593,0.0
1.62,0.5917532,2.42,0.4082468,1.0
1.62,0.57731986,2.42,0.42268014,1.0
1.85,0.49832022,2.02,0.5016798,1.0
2.6,0.4031347,1.55,0.5968653,1.0
2.05,0.48575488,1.83,0.5142451,0.0
1.64,0.58393174,2.37,0.41606823,0.0
1.56,0.6366587,2.57,0.36334124,1.0
1.57,0.6218869,2.54,0.37811306,1.0
2.2,0.63325036,1.73,0.36674958,1.0
2.43,0.51270896,1.61,0.487291,1.0
1.55,0.6403879,2.6,0.35961214,0.0
1.8,0.42046463,2.07,0.57953537,1.0
2.03,0.6752551,1.84,0.32474488,0.0
2.23,0.556957,1.71,0.44304296,0.0
2.15,0.5711964,1.76,0.42880368,0.0
1.6,0.6219902,2.42,0.37800983,1.0
1.68,0.624022,2.28,0.37597796,0.0
2.42,0.45640573,1.61,0.54359424,0.0
1.97,0.517215,1.89,0.48278505,1.0
1.8,0.47324696,2.09,0.526753,1.0
2.54,0.42386574,1.56,0.57613426,0.0
3.46,0.3917161,1.34,0.60828394,0.0
2.03,0.6088898,1.83,0.3911102,1.0
1.75,0.58074826,2.16,0.41925177,1.0
2.06,0.61789864,1.82,0.38210133,1.0
1.64,0.69956195,2.36,0.30043805,1.0
2.06,0.5922647,1.81,0.40773532,1.0
1.8,0.50655156,2.08,0.49344844,0.0
1.54,0.66285765,2.61,0.3371424,1.0
1.99,0.5188794,1.86,0.48112062,1.0
2.02,0.49011394,1.85,0.509886,0.0
1.52,0.53295517,2.69,0.46704486,0.0
1.86,0.43233824,2.01,0.56766176,0.0
1.75,0.5978273,2.17,0.4021727,0.0
2.36,0.4504883,1.64,0.54951173,1.0
2.13,0.539259,1.78,0.46074098,1.0
3.26,0.4257251,1.38,0.5742749,0.0
1.75,0.6109851,2.16,0.3890149,0.0
1.95,0.5260167,1.91,0.47398326,1.0
2.15,0.4718152,1.75,0.5281848,1.0
3.12,0.4626593,1.4,0.53734076,0.0
1.95,0.5911715,1.9,0.4088285,0.0
1.62,0.6565875,2.41,0.34341252,0.0
1.61,0.6757663,2.42,0.3242337,0.0
2.83,0.54469234,1.47,0.45530775,0.0
2.2,0.49442467,1.72,0.5055754,1.0
1.92,0.5615972,1.93,0.43840274,0.0
1.93,0.4593188,1.92,0.5406812,0.0
1.92,0.5095326,1.93,0.49046746,1.0
1.75,0.4601908,2.14,0.5398091,1.0
1.71,0.5612251,2.24,0.43877494,1.0
2.28,0.4307605,1.68,0.56923956,0.0
2.06,0.4938321,1.82,0.5061678,1.0
1.45,0.68382454,2.9,0.31617555,1.0
1.36,0.7008504,3.33,0.29914954,0.0
1.57,0.51126975,2.51,0.4887303,0.0
1.67,0.6018788,2.3,0.39812115,1.0
2.39,0.56613487,1.63,0.4338652,1.0
2.09,0.61971635,1.8,0.38028365,0.0
1.55,0.46410543,2.58,0.5358946,0.0
1.87,0.5406071,1.99,0.45939294,0.0
1.89,0.64422005,1.97,0.35577995,1.0
1.49,0.57016945,2.75,0.42983052,1.0
1.39,0.6104371,3.16,0.3895629,1.0
1.61,0.67362624,2.44,0.3263738,0.0
1.49,0.7067521,2.76,0.29324788,1.0
1.58,0.66189206,2.51,0.3381079,1.0
2.31,0.48985174,1.67,0.5101482,0.0
1.67,0.5892022,2.31,0.41079772,0.0
1.64,0.63030064,2.37,0.36969942,1.0
2.15,0.6461045,1.75,0.35389552,0.0
1.46,0.5149171,2.81,0.4850829,1.0
1.72,0.4878358,2.2,0.51216424,1.0
2.26,0.5701604,1.69,0.42983964,0.0
1.41,0.5910124,3.08,0.4089876,1.0
1.82,0.5986033,2.05,0.40139672,1.0
1.56,0.51945907,2.56,0.48054096,0.0
1.46,0.5879653,2.86,0.41203466,1.0
1.78,0.56556046,2.13,0.4344395,1.0
1.62,0.6856352,2.4,0.31436485,1.0
1.67,0.6207018,2.3,0.37929818,1.0
1.47,0.6729414,2.75,0.32705864,0.0
1.49,0.63400465,2.72,0.3659954,1.0
2.38,0.6160553,1.64,0.38394475,0.0
1.45,0.6458865,2.83,0.35411352,1.0
1.46,0.5203251,2.85,0.47967482,0.0
2.35,0.53476745,1.65,0.46523252,1.0
1.98,0.48727238,1.86,0.5127276,0.0
1.73,0.56972593,2.2,0.43027413,0.0
2.02,0.6053687,1.84,0.3946314,0.0
1.56,0.60752517,2.57,0.39247477,1.0
1.7,0.6181324,2.24,0.38186765,0.0
1.74,0.61734176,2.17,0.3826582,0.0
1.65,0.53183514,2.37,0.4681649,0.0
1.91,0.607744,1.95,0.39225602,1.0
1.88,0.5552669,1.98,0.44473305,0.0
2.3,0.6557108,1.67,0.3442892,0.0
1.64,0.47926584,2.36,0.5207342,0.0
2.04,0.5440079,1.83,0.45599216,1.0
1.31,0.6350826,3.65,0.36491737,1.0
2.01,0.50340116,1.82,0.49659884,1.0
2.46,0.5094213,1.6,0.49057865,1.0
1.66,0.66976744,2.31,0.33023253,0.0
2.26,0.55336356,1.69,0.44663635,0.0
2.74,0.3968428,1.5,0.6031571,0.0
1.56,0.64738214,2.54,0.3526179,1.0
1.49,0.64614594,2.75,0.35385403,1.0
1.5,0.6078321,2.72,0.39216787,1.0
2.4,0.5533523,1.62,0.4466477,1.0
2.31,0.5089816,1.66,0.49101838,0.0
1.6,0.638493,2.45,0.36150694,1.0
1.41,0.73529756,3.08,0.2647024,1.0
1.56,0.5402254,2.55,0.4597746,1.0
2.13,0.6327726,1.77,0.36722735,1.0
2.09,0.56117624,1.8,0.43882373,1.0
1.56,0.62741464,2.57,0.3725854,1.0
2.3,0.5453159,1.67,0.45468414,1.0
2.91,0.41729102,1.45,0.582709,0.0
1.53,0.5770614,2.65,0.4229386,1.0
1.56,0.614701,2.55,0.385299,0.0
1.49,0.62799096,2.74,0.37200904,1.0
1.54,0.57603204,2.63,0.42396796,1.0
1.77,0.60517675,2.13,0.39482322,1.0
1.47,0.71168786,2.79,0.28831214,1.0
1.65,0.6091613,2.35,0.39083874,1.0
1.52,0.57163143,2.68,0.4283686,1.0
2.39,0.52218205,1.63,0.47781795,0.0
2.23,0.6020288,1.71,0.39797118,0.0
1.71,0.60284454,2.24,0.39715546,1.0
1.61,0.586051,2.44,0.4139491,0.0
1.82,0.55504894,2.05,0.4449511,1.0
1.63,0.65350115,2.4,0.34649885,1.0
1.92,0.56214327,1.94,0.43785673,1.0
1.43,0.5973735,2.99,0.40262645,1.0
1.68,0.60351074,2.3,0.39648926,1.0
1.58,0.64028656,2.49,0.35971346,1.0
1.93,0.5755311,1.94,0.4244689,1.0
2.39,0.5326872,1.63,0.46731275,0.0
2.71,0.4392704,1.5,0.5607296,0.0
1.69,0.5334075,2.26,0.46659246,1.0
1.34,0.6704061,3.49,0.3295939,1.0
1.59,0.5914637,2.49,0.40853631,1.0
1.54,0.6969023,2.62,0.30309772,1.0
1.68,0.54015696,2.3,0.4598431,0.0
2.32,0.5317061,1.66,0.4682939,1.0
1.7,0.63508666,2.24,0.3649134,0.0
1.68,0.5034179,2.28,0.49658203,1.0
1.4,0.6067604,3.11,0.39323965,0.0
1.73,0.5783552,2.2,0.42164487,1.0
2.03,0.41427457,1.84,0.5857255,1.0
1.42,0.6167882,3.06,0.38321176,1.0
1.71,0.67793137,2.23,0.32206866,1.0
1.72,0.5144402,2.21,0.48555985,0.0
1.56,0.6241147,2.56,0.37588537,0.0
2.19,0.5441796,1.74,0.45582038,1.0
1.31,0.6453487,3.66,0.3546513,1.0
1.6,0.5674689,2.45,0.43253103,0.0
2.36,0.5457366,1.64,0.45426342,1.0
1.87,0.5666544,1.99,0.43334556,1.0
2.01,0.40782174,1.86,0.59217817,0.0
1.73,0.63160247,2.2,0.3683975,0.0
2.12,0.6147557,1.77,0.38524437,1.0
2.41,0.43469775,1.62,0.56530225,0.0
1.4,0.83269733,3.16,0.16730261,0.0
1.81,0.55748343,2.08,0.44251662,1.0
1.75,0.5789103,2.17,0.42108977,0.0
2.24,0.58398694,1.7,0.41601303,1.0
2.06,0.5037658,1.81,0.49623418,1.0
2.21,0.51923686,1.73,0.48076317,1.0
1.61,0.67858785,2.43,0.3214122,1.0
1.83,0.48245698,2.04,0.5175431,0.0
1.52,0.642011,2.67,0.357989,0.0
1.83,0.569105,2.04,0.430895,1.0
1.71,0.49704716,2.23,0.5029528,1.0
2.16,0.52617395,1.75,0.47382602,1.0
1.84,0.57790077,2.02,0.42209917,1.0
1.55,0.61338323,2.58,0.38661677,0.0
2.76,0.39655742,1.49,0.60344255,0.0
1.34,0.85477936,3.48,0.14522067,1.0
1.8,0.5443464,2.09,0.4556536,0.0
2.67,0.43507022,1.52,0.5649297,0.0
1.94,0.5103691,1.92,0.48963088,0.0
1.8,0.6152006,2.08,0.38479948,0.0
2.53,0.4400453,1.57,0.55995464,0.0
1.54,0.61746967,2.61,0.3825303,0.0
1.77,0.47695526,2.13,0.5230447,0.0
1.91,0.56385875,1.94,0.43614128,0.0
1.71,0.60866535,2.23,0.39133468,1.0
1.63,0.58740973,2.39,0.41259027,0.0
2.09,0.44974783,1.79,0.5502522,1.0
1.45,0.6200141,2.91,0.379986,1.0
1.52,0.60599524,2.64,0.3940047,0.0
1.45,0.8272709,2.87,0.17272912,1.0
1.78,0.54415077,2.11,0.45584917,0.0
1.83,0.55853564,2.03,0.4414644,1.0
2.62,0.51938087,1.54,0.48061907,0.0
1.71,0.5795276,2.23,0.4204724,1.0
2.02,0.5367996,1.85,0.46320036,0.0
1.85,0.59326357,2.02,0.40673646,0.0
2.25,0.54301536,1.7,0.45698467,0.0
1.96,0.4002915,1.9,0.59970844,0.0
1.73,0.55906457,2.19,0.44093552,0.0
1.36,0.618705,3.34,0.38129503,1.0
1.92,0.5351389,1.94,0.46486112,0.0
1.92,0.54483503,1.94,0.455165,1.0
2.04,0.5212314,1.83,0.4787686,1.0
2.79,0.386354,1.48,0.6136461,1.0
2.0,0.5678524,1.87,0.43214762,0.0
1.59,0.6589048,2.46,0.34109524,1.0
2.41,0.5122482,1.62,0.48775178,1.0
2.05,0.3924134,1.83,0.6075866,0.0
1.45,0.58099824,2.9,0.4190018,1.0
1.85,0.5765921,2.02,0.4234079,0.0
1.49,0.65845907,2.76,0.34154087,0.0
1.75,0.61788076,2.17,0.38211924,0.0
2.05,0.5659529,1.83,0.43404713,1.0
2.53,0.5433196,1.57,0.45668042,1.0
1.8,0.6299905,2.09,0.37000945,0.0
1.63,0.5708208,2.38,0.4291792,0.0
1.97,0.5741758,1.9,0.42582417,1.0
1.52,0.668959,2.65,0.33104107,1.0
2.68,0.38412875,1.52,0.6158712,0.0
1.64,0.54136544,2.35,0.45863453,0.0
2.42,0.56311613,1.62,0.43688384,0.0
2.06,0.5903245,1.82,0.40967545,1.0
1.8,0.5967014,2.09,0.40329865,1.0
1.72,0.6066811,2.22,0.3933189,1.0
1.79,0.48221558,2.1,0.5177844,1.0
2.57,0.48684222,1.56,0.5131577,1.0
1.42,0.58479017,3.01,0.41520986,1.0
1.53,0.6638109,2.67,0.336189,1.0
2.52,0.5658909,1.58,0.43410918,1.0
2.34,0.5729623,1.65,0.42703766,1.0
2.01,0.5686937,1.86,0.4313063,1.0
3.04,0.40580362,1.41,0.5941964,0.0
1.85,0.558604,2.03,0.44139597,1.0
1.75,0.61662436,2.15,0.3833757,1.0
1.63,0.65895253,2.37,0.34104744,1.0
1.74,0.6079389,2.15,0.39206114,1.0
1.61,0.61574835,2.44,0.38425168,1.0
1.48,0.64089394,2.78,0.35910612,0.0
1.62,0.58870405,2.42,0.41129592,0.0
1.75,0.51314324,2.17,0.4868567,1.0
1.75,0.5750186,2.16,0.4249814,1.0
1.58,0.6400714,2.5,0.3599286,1.0
1.63,0.59775585,2.41,0.4022441,0.0
1.34,0.6573631,3.47,0.34263685,1.0
1.99,0.52387244,1.88,0.47612762,0.0
1.96,0.61594427,1.9,0.38405573,1.0
1.78,0.48413658,2.12,0.5158634,0.0
1.82,0.66287106,2.06,0.3371289,1.0
2.21,0.5042299,1.72,0.49577013,0.0
2.37,0.43193966,1.64,0.56806034,0.0
1.38,0.6792968,3.2,0.32070324,1.0
2.69,0.40493712,1.51,0.59506285,0.0
2.14,0.56867534,1.76,0.43132472,0.0
2.2,0.46810997,1.73,0.53189,0.0
1.97,0.4761189,1.9,0.5238811,0.0
1.92,0.524265,1.94,0.47573498,1.0
1.65,0.56288075,2.35,0.43711925,1.0
1.99,0.4927147,1.88,0.50728524,0.0
1.69,0.60997933,2.26,0.39002073,1.0
1.55,0.57586855,2.6,0.42413142,0.0
1.33,0.65516496,3.54,0.34483495,1.0
2.19,0.48003763,1.73,0.5199623,1.0
2.27,0.6399376,1.68,0.36006242,0.0
1.78,0.59517694,2.12,0.4048231,0.0
2.17,0.4953017,1.74,0.5046983,1.0
1.5,0.6323868,2.75,0.36761317,1.0
2.62,0.4034972,1.54,0.5965028,0.0
2.08,0.4806706,1.81,0.5193294,1.0
2.4,0.54224426,1.63,0.45775566,0.0
1.78,0.58609444,2.12,0.41390556,0.0
1.67,0.54992604,2.31,0.45007402,0.0
1.63,0.6147455,2.39,0.3852545,0.0
2.18,0.42067018,1.73,0.57932985,0.0
1.68,0.5714032,2.29,0.42859685,0.0
1.41,0.62691516,3.07,0.37308487,1.0
1.61,0.67598164,2.44,0.3240184,0.0
2.89,0.37264788,1.45,0.6273521,0.0
1.56,0.5770387,2.56,0.42296132,0.0
2.03,0.5696507,1.84,0.43034926,1.0
2.37,0.48827434,1.64,0.51172566,0.0
1.84,0.4480527,2.02,0.55194724,0.0
2.1,0.47453004,1.79,0.5254699,0.0
2.24,0.49854615,1.7,0.5014538,0.0
2.38,0.58188677,1.64,0.41811323,0.0
2.2,0.51186156,1.73,0.4881385,1.0
1.69,0.56133735,2.27,0.43866265,1.0
1.56,0.5989798,2.56,0.40102023,1.0
1.84,0.4948321,2.03,0.5051679,1.0
1.46,0.69431263,2.85,0.30568737,1.0
1.93,0.684796,1.94,0.31520402,1.0
1.73,0.56198025,2.19,0.43801978,1.0
1.66,0.661532,2.32,0.33846802,0.0
2.77,0.5573599,1.49,0.4426402,1.0
1.72,0.5466828,2.22,0.4533172,0.0
2.25,0.43060267,1.7,0.56939733,0.0
2.18,0.42881852,1.73,0.5711814,1.0
1.86,0.59633666,2.02,0.40366337,0.0
1.33,0.78482497,3.54,0.21517503,0.0
1.95,0.5811332,1.91,0.41886678,1.0
2.28,0.49527997,1.68,0.50472003,0.0
2.01,0.5091673,1.85,0.49083266,0.0
1.54,0.6160677,2.61,0.38393226,0.0
1.78,0.46654093,2.11,0.53345907,0.0
1.64,0.6478701,2.38,0.35212988,0.0
1.8,0.70236325,2.09,0.29763675,1.0
1.57,0.57096386,2.54,0.42903614,0.0
1.57,0.68184036,2.52,0.3181597,0.0
1.82,0.61018574,2.05,0.3898142,1.0
1.72,0.57044894,2.21,0.429551,0.0
