HOMEODDS,HOMEPREDICTION,AWAYODDS,AWAYPREDICTION,RESULT,MONTH,DAY
1.72,0.49870676,2.19,0.50129324,1.0,06,20
1.96,0.69978917,1.9,0.30021077,1.0,06,20
2.29,0.47899964,1.67,0.52100027,1.0,06,20
1.53,0.6850232,2.61,0.31497687,0.0,06,20
1.67,0.5769876,2.3,0.4230124,0.0,06,20
1.65,0.7701445,2.33,0.22985552,1.0,06,20
2.68,0.45498076,1.51,0.5450192,1.0,06,20
1.9,0.468282,1.96,0.53171796,1.0,06,20
1.57,0.8056693,2.52,0.1943307,1.0,06,20
1.69,0.56469727,2.26,0.43530282,1.0,06,20
1.56,0.7496689,2.56,0.25033116,0.0,06,21
1.62,0.5069681,2.38,0.49303195,1.0,06,21
1.38,0.74816805,3.23,0.25183204,0.0,06,21
1.9,0.49887088,1.96,0.50112915,1.0,06,21
1.69,0.63247365,2.25,0.36752638,1.0,06,21
1.33,0.7456793,3.55,0.25432074,1.0,06,21
1.51,0.67091155,2.67,0.32908845,1.0,06,21
1.98,0.59929466,1.88,0.40070528,1.0,06,21
1.7,0.76375073,2.24,0.2362493,0.0,06,21
1.81,0.5724809,2.07,0.42751908,0.0,06,21
2.41,0.49236512,1.62,0.50763494,0.0,06,21
1.68,0.5983246,2.26,0.40167534,0.0,06,21
1.89,0.46635845,1.97,0.5336415,0.0,06,21
1.5,0.7654032,2.72,0.23459683,1.0,06,21
1.54,0.58933413,2.58,0.41066587,1.0,06,21
2.48,0.43052927,1.58,0.5694707,0.0,06,22
1.76,0.6324558,2.14,0.36754417,1.0,06,22
1.75,0.72946906,2.15,0.27053097,0.0,06,22
1.55,0.6435959,2.57,0.35640416,0.0,06,22
1.49,0.7144667,2.75,0.28553322,0.0,06,22
2.0,0.46838897,1.86,0.531611,1.0,06,22
1.92,0.48146832,1.94,0.5185317,1.0,06,22
1.52,0.61036104,2.64,0.389639,1.0,06,22
1.81,0.5727579,2.07,0.4272421,1.0,06,22
1.54,0.51052946,2.58,0.48947048,0.0,06,22
1.38,0.7961895,3.19,0.20381051,1.0,06,22
1.63,0.48967832,2.42,0.5103216,1.0,06,22
1.9,0.57250446,1.96,0.4274955,0.0,06,22
1.54,0.82076204,2.6,0.17923804,1.0,06,22
1.79,0.60094446,2.1,0.3990555,0.0,06,22
1.51,0.63938177,2.67,0.36061823,1.0,06,23
1.56,0.6370021,2.54,0.36299795,0.0,06,23
1.62,0.7098355,2.4,0.29016444,0.0,06,23
2.19,0.45853525,1.72,0.54146475,1.0,06,23
2.29,0.54469544,1.68,0.45530456,0.0,06,23
2.12,0.40547988,1.77,0.59452015,0.0,06,23
1.51,0.6377544,2.66,0.3622456,1.0,06,23
2.29,0.45601228,1.66,0.54398775,1.0,06,23
1.95,0.75015265,1.91,0.24984735,1.0,06,23
1.78,0.792284,2.1,0.20771599,1.0,06,23
1.76,0.47725812,2.14,0.5227419,0.0,06,23
1.69,0.63829744,2.26,0.36170256,1.0,06,23
1.38,0.75611544,3.19,0.24388452,1.0,06,23
1.57,0.5408907,2.52,0.45910925,1.0,06,23
1.69,0.5974638,2.26,0.40253615,0.0,06,23
1.37,0.7120854,3.28,0.28791457,1.0,06,24
1.75,0.7336593,2.15,0.26634064,1.0,06,24
1.57,0.69710654,2.52,0.30289346,1.0,06,24
1.5,0.62101054,2.7,0.3789895,1.0,06,24
1.75,0.6042379,2.16,0.3957621,1.0,06,24
2.12,0.49458307,1.77,0.5054169,1.0,06,24
2.04,0.3517486,1.83,0.6482514,0.0,06,24
2.27,0.4805551,1.68,0.5194449,0.0,06,25
2.58,0.35452157,1.54,0.6454784,0.0,06,25
1.33,0.70567983,3.51,0.2943202,1.0,06,25
1.63,0.75541514,2.36,0.24458484,1.0,06,25
1.34,0.7448542,3.43,0.2551458,1.0,06,25
1.39,0.6312224,3.19,0.3687776,0.0,06,25
3.0,0.32079515,1.43,0.6792049,0.0,06,25
1.93,0.5652884,1.93,0.4347116,0.0,06,25
1.33,0.7571108,3.53,0.24288924,1.0,06,25
1.57,0.6222874,2.53,0.37771264,0.0,06,25
1.95,0.45784834,1.91,0.5421517,1.0,06,25
1.62,0.57051367,2.41,0.4294864,0.0,06,25
1.9,0.44976357,1.99,0.55023646,0.0,06,25
1.68,0.45652267,2.32,0.5434773,1.0,06,25
1.69,0.5383688,2.25,0.46163115,1.0,06,25
1.27,0.72175986,3.99,0.27824014,0.0,06,26
1.38,0.708947,3.18,0.29105303,1.0,06,26
1.44,0.69085944,2.93,0.3091406,1.0,06,26
2.07,0.388518,1.81,0.61148196,0.0,06,26
2.35,0.45235577,1.64,0.5476442,1.0,06,26
2.29,0.3458344,1.67,0.6541655,0.0,06,26
1.65,0.7304704,2.32,0.2695296,1.0,06,26
1.98,0.44825253,1.89,0.55174744,0.0,06,26
2.32,0.36656052,1.65,0.63343954,0.0,06,26
1.68,0.58332163,2.26,0.41667846,0.0,06,26
1.47,0.6337286,2.84,0.36627138,0.0,06,26
1.77,0.6059787,2.12,0.39402136,0.0,06,26
1.83,0.5192288,2.04,0.48077112,1.0,06,26
1.42,0.7210971,3.04,0.27890286,0.0,06,26
2.0,0.45506063,1.86,0.54493946,1.0,06,26
1.73,0.7225157,2.18,0.27748433,1.0,06,27
2.03,0.5126036,1.84,0.48739648,0.0,06,27
1.89,0.44704226,1.98,0.5529578,0.0,06,27
1.49,0.74262315,2.74,0.25737688,0.0,06,27
1.51,0.67563516,2.68,0.32436478,1.0,06,27
1.9,0.63115096,1.96,0.368849,1.0,06,27
2.7,0.37171772,1.5,0.6282822,0.0,06,27
2.88,0.5369766,1.45,0.4630234,0.0,06,27
1.93,0.2673003,1.93,0.73269963,0.0,06,27
1.62,0.57123643,2.38,0.42876363,1.0,06,27
2.77,0.38559195,1.48,0.61440796,1.0,06,28
1.76,0.53093916,2.14,0.46906084,1.0,06,28
2.08,0.65344447,1.81,0.34655547,1.0,06,28
2.46,0.4027593,1.59,0.59724075,0.0,06,28
2.25,0.4342661,1.69,0.56573397,1.0,06,28
1.72,0.5585974,2.22,0.44140255,0.0,06,28
1.76,0.60638624,2.14,0.3936137,0.0,06,28
1.65,0.6206005,2.33,0.3793995,0.0,06,28
2.61,0.43548536,1.54,0.5645146,1.0,06,28
1.43,0.7872686,3.0,0.21273145,1.0,06,28
2.69,0.59834397,1.51,0.40165597,1.0,06,28
1.72,0.48718134,2.19,0.5128187,0.0,06,28
1.75,0.6416434,2.15,0.35835657,1.0,06,28
2.12,0.273764,1.78,0.726236,1.0,06,28
2.25,0.4544611,1.69,0.5455389,0.0,06,29
2.57,0.41100818,1.55,0.5889918,1.0,06,29
1.53,0.5499338,2.63,0.45006615,1.0,06,29
1.79,0.67068404,2.1,0.32931596,0.0,06,29
2.72,0.43626803,1.5,0.56373197,1.0,06,29
2.2,0.41855684,1.72,0.58144313,1.0,06,29
1.97,0.5074492,1.89,0.49255088,0.0,06,29
1.5,0.64416885,2.69,0.35583115,1.0,06,29
2.28,0.43161616,1.67,0.56838375,0.0,06,29
2.37,0.6513639,1.63,0.34863618,1.0,06,29
1.31,0.82032853,3.69,0.17967145,1.0,06,29
1.48,0.690146,2.81,0.30985394,1.0,06,29
2.33,0.22727747,1.65,0.77272254,0.0,06,29
1.69,0.55842805,2.26,0.44157198,0.0,06,29
1.8,0.65038544,2.08,0.34961453,1.0,06,29
1.9,0.5117522,1.97,0.4882478,0.0,06,30
3.2,0.35050866,1.38,0.6494913,0.0,06,30
1.81,0.4504111,2.07,0.54958886,0.0,06,30
2.01,0.6799359,1.85,0.32006413,1.0,06,30
3.7,0.3519534,1.3,0.6480466,0.0,06,30
2.19,0.39229164,1.72,0.60770833,0.0,06,30
1.47,0.66766256,2.81,0.33233744,1.0,06,30
1.91,0.5401604,1.96,0.4598396,1.0,06,30
1.35,0.79077303,3.34,0.20922695,1.0,06,30
1.6,0.68568027,2.42,0.31431982,1.0,06,30
2.35,0.58949614,1.64,0.41050383,0.0,06,30
1.99,0.30455628,1.87,0.69544375,1.0,06,30
1.71,0.5231017,2.22,0.47689828,0.0,06,30
1.8,0.63216436,2.08,0.36783564,0.0,06,30
1.92,0.601422,1.93,0.398578,1.0,06,30
1.66,0.5149681,2.3,0.4850319,1.0,07,01
2.1,0.6086021,1.78,0.3913979,1.0,07,01
1.96,0.6356256,1.9,0.36437434,0.0,07,01
1.35,0.6625341,3.37,0.3374659,1.0,07,01
1.59,0.6441111,2.47,0.3558889,0.0,07,01
2.09,0.52160615,1.79,0.47839385,1.0,07,02
1.47,0.77709585,2.83,0.22290419,1.0,07,02
2.38,0.31155345,1.6,0.6884465,0.0,07,02
1.9,0.65678245,1.96,0.34321752,1.0,07,02
2.18,0.619012,1.73,0.38098797,1.0,07,02
1.32,0.7004684,3.57,0.29953164,1.0,07,02
1.9,0.6242606,1.96,0.3757394,0.0,07,02
1.74,0.7455378,2.18,0.25446224,0.0,07,02
1.78,0.63079506,2.12,0.3692049,0.0,07,02
2.53,0.46622133,1.56,0.5337787,0.0,07,02
1.98,0.5799345,1.88,0.42006558,1.0,07,02
1.42,0.7033932,3.02,0.29660675,1.0,07,02
1.64,0.6360926,2.35,0.3639074,0.0,07,02
2.29,0.58671254,1.67,0.41328752,1.0,07,02
1.64,0.6312708,2.34,0.36872917,1.0,07,03
1.35,0.7628496,3.37,0.23715036,1.0,07,03
2.21,0.6054593,1.71,0.39454073,0.0,07,03
2.01,0.53315735,1.85,0.46684268,1.0,07,03
3.18,0.32570392,1.4,0.67429614,1.0,07,03
1.69,0.67351705,2.27,0.32648298,1.0,07,03
1.47,0.5793512,2.82,0.42064878,0.0,07,03
1.7,0.6760762,2.24,0.32392383,1.0,07,03
1.99,0.684433,1.87,0.31556702,0.0,07,03
1.64,0.62164426,2.34,0.3783557,1.0,07,03
2.19,0.5360859,1.73,0.4639141,0.0,07,03
2.28,0.48170802,1.68,0.518292,0.0,07,03
1.92,0.57962793,1.94,0.42037213,0.0,07,03
1.68,0.59138566,2.27,0.4086143,0.0,07,03
1.44,0.7163785,2.91,0.2836215,1.0,07,03
2.02,0.5430613,1.85,0.4569387,0.0,07,03
1.53,0.73367065,2.63,0.26632938,1.0,07,04
2.12,0.5311594,1.77,0.46884054,0.0,07,04
1.91,0.54720217,1.95,0.45279786,0.0,07,04
2.0,0.6585276,1.86,0.34147233,1.0,07,04
2.05,0.50141376,1.82,0.49858627,0.0,07,04
2.17,0.55378807,1.74,0.44621193,1.0,07,04
1.97,0.54792446,1.9,0.4520755,0.0,07,04
1.94,0.50337666,1.92,0.49662334,0.0,07,04
1.6,0.7138605,2.44,0.2861394,1.0,07,04
2.1,0.38827783,1.78,0.61172223,0.0,07,04
1.85,0.7291549,2.02,0.27084514,1.0,07,04
1.45,0.8153562,2.9,0.18464382,1.0,07,04
1.94,0.47637942,1.92,0.5236205,0.0,07,05
1.47,0.7266902,2.73,0.2733099,0.0,07,05
1.69,0.54803115,2.24,0.45196876,0.0,07,05
3.04,0.24515873,1.41,0.7548413,0.0,07,05
1.48,0.78303975,2.79,0.21696027,0.0,07,05
1.92,0.4808175,1.95,0.51918256,0.0,07,05
1.52,0.6549025,2.66,0.3450975,1.0,07,05
1.42,0.79093295,3.02,0.20906703,0.0,07,05
1.54,0.6216002,2.58,0.37839982,1.0,07,05
1.63,0.551608,2.39,0.4483919,1.0,07,05
1.51,0.8079039,2.69,0.1920961,0.0,07,05
2.26,0.4152466,1.68,0.5847534,0.0,07,05
1.83,0.5051427,2.04,0.49485722,0.0,07,05
1.64,0.6280931,2.36,0.37190694,1.0,07,06
1.68,0.54710495,2.26,0.45289505,0.0,07,06
2.14,0.5494212,1.76,0.4505788,1.0,07,06
1.24,0.80871826,4.3,0.19128177,1.0,07,06
1.46,0.6238657,2.86,0.3761343,0.0,07,06
2.11,0.6402758,1.77,0.35972422,0.0,07,06
2.54,0.28559184,1.56,0.71440816,0.0,07,06
1.69,0.5652487,2.25,0.43475124,1.0,07,06
2.09,0.60119593,1.8,0.39880407,0.0,07,06
1.42,0.7922377,3.06,0.20776233,1.0,07,06
1.73,0.7711127,2.2,0.22888735,1.0,07,06
1.81,0.55654764,2.07,0.4434523,1.0,07,06
1.91,0.503481,1.96,0.49651906,1.0,07,06
1.57,0.79495215,2.5,0.20504782,0.0,07,06
2.26,0.4654416,1.69,0.53455836,1.0,07,06
1.52,0.6222925,2.65,0.37770745,1.0,07,07
2.11,0.6547437,1.78,0.34525633,0.0,07,07
3.44,0.24566545,1.34,0.75433457,0.0,07,07
2.0,0.6879385,1.86,0.31206152,0.0,07,07
1.81,0.56728405,2.07,0.43271595,1.0,07,07
1.43,0.661319,2.96,0.338681,1.0,07,07
1.84,0.5290149,2.03,0.47098508,1.0,07,07
1.4,0.77223235,3.12,0.22776766,1.0,07,07
2.63,0.5560957,1.53,0.4439043,1.0,07,07
1.58,0.7614836,2.49,0.23851636,1.0,07,07
1.52,0.62350523,2.67,0.37649477,0.0,07,07
2.03,0.5315661,1.84,0.46843392,1.0,07,07
2.27,0.4628181,1.68,0.537182,1.0,07,07
1.6,0.7817419,2.42,0.21825807,0.0,07,07
2.16,0.43271664,1.75,0.5672834,0.0,07,07
2.19,0.64634067,1.74,0.35365933,1.0,07,11
1.58,0.7185355,2.48,0.28146452,1.0,07,12
2.23,0.5199945,1.7,0.4800055,0.0,07,12
2.44,0.340703,1.6,0.65929705,0.0,07,12
1.34,0.7672379,3.44,0.23276211,1.0,07,12
1.84,0.56659955,2.03,0.4334005,1.0,07,12
1.68,0.5940577,2.27,0.40594232,0.0,07,12
2.0,0.45091665,1.88,0.54908335,1.0,07,12
2.82,0.53168064,1.48,0.46831945,1.0,07,12
1.56,0.7038132,2.55,0.29618677,0.0,07,12
1.73,0.6008047,2.19,0.39919528,1.0,07,12
1.82,0.43033794,2.06,0.5696621,0.0,07,12
1.72,0.6757585,2.2,0.3242415,1.0,07,12
1.6,0.58791584,2.43,0.41208413,1.0,07,12
1.5,0.7591394,2.71,0.24086063,1.0,07,12
1.9,0.39336368,1.95,0.6066363,0.0,07,12
3.02,0.37215105,1.42,0.6278489,1.0,07,13
1.36,0.7488048,3.32,0.25119516,0.0,07,13
1.53,0.7318478,2.62,0.2681522,1.0,07,13
1.46,0.74200726,2.86,0.25799274,1.0,07,13
2.25,0.4151227,1.7,0.58487725,0.0,07,13
3.02,0.32199556,1.42,0.67800444,0.0,07,13
1.68,0.56626755,2.27,0.4337325,0.0,07,13
1.61,0.6085303,2.44,0.39146966,0.0,07,13
1.96,0.5895921,1.91,0.41040784,1.0,07,13
1.79,0.6967901,2.1,0.3032099,1.0,07,13
1.84,0.59612674,2.03,0.40387332,0.0,07,13
1.72,0.44630378,2.2,0.5536963,1.0,07,13
2.25,0.58387226,1.7,0.41612783,0.0,07,13
1.87,0.6372617,1.99,0.36273825,0.0,07,13
1.85,0.40551433,2.02,0.5944857,0.0,07,13
1.6,0.57146585,2.42,0.42853412,1.0,07,13
2.87,0.31949386,1.45,0.6805061,0.0,07,14
1.46,0.73660773,2.84,0.2633923,1.0,07,14
1.86,0.6179241,2.0,0.38207594,1.0,07,14
1.68,0.59171027,2.27,0.40828976,1.0,07,14
3.0,0.381661,1.42,0.618339,0.0,07,14
1.53,0.6959178,2.61,0.3040823,0.0,07,14
1.69,0.5345694,2.25,0.46543065,0.0,07,14
2.0,0.4021137,1.86,0.5978863,1.0,07,14
1.55,0.69894683,2.56,0.30105323,1.0,07,14
2.84,0.5084946,1.46,0.4915054,0.0,07,14
1.89,0.65979993,1.97,0.3402,1.0,07,14
1.54,0.58466274,2.6,0.41533726,1.0,07,14
1.51,0.74999976,2.67,0.2500002,1.0,07,14
2.32,0.3975586,1.65,0.6024414,0.0,07,14
1.9,0.55899566,1.96,0.44100428,0.0,07,14
1.61,0.7062465,2.48,0.2937535,0.0,07,15
2.57,0.6099231,1.55,0.39007694,0.0,07,15
1.65,0.54768956,2.33,0.45231044,0.0,07,15
1.55,0.63959587,2.56,0.3604041,1.0,07,15
1.47,0.6515308,2.82,0.3484691,1.0,07,15
1.67,0.6828348,2.28,0.3171652,0.0,07,15
1.9,0.5029884,1.99,0.49701157,0.0,07,15
2.11,0.5952094,1.78,0.4047906,1.0,07,15
1.71,0.55377764,2.23,0.44622234,1.0,07,15
1.61,0.67899185,2.48,0.32100818,0.0,07,15
2.12,0.41059548,1.77,0.5894045,1.0,07,15
2.6,0.3164334,1.54,0.6835666,0.0,07,16
1.68,0.6120204,2.27,0.3879797,1.0,07,16
2.71,0.6162473,1.5,0.38375276,1.0,07,16
1.51,0.6013202,2.67,0.39867976,0.0,07,16
1.4,0.66080284,3.12,0.33919716,1.0,07,16
2.01,0.4687036,1.88,0.5312965,1.0,07,16
1.78,0.6875562,2.11,0.31244373,1.0,07,16
1.66,0.6346924,2.35,0.3653076,0.0,07,16
1.58,0.5974792,2.51,0.40252075,1.0,07,16
1.58,0.6827293,2.48,0.31727073,0.0,07,16
2.03,0.59389436,1.84,0.40610564,1.0,07,16
1.56,0.55661255,2.54,0.4433874,0.0,07,16
1.71,0.726794,2.22,0.273206,0.0,07,16
2.1,0.42909387,1.78,0.5709061,1.0,07,16
1.58,0.6225236,2.49,0.3774764,1.0,07,16
1.52,0.6769166,2.65,0.32308337,0.0,07,17
1.71,0.6175496,2.21,0.38245037,1.0,07,17
1.92,0.56964445,1.94,0.43035555,1.0,07,17
1.78,0.67369086,2.11,0.32630914,1.0,07,17
1.46,0.74993163,2.83,0.2500683,0.0,07,17
1.49,0.6580335,2.74,0.3419665,1.0,07,17
2.55,0.37887117,1.55,0.6211288,1.0,07,17
2.44,0.58693796,1.6,0.41306207,0.0,07,17
1.38,0.6585409,3.2,0.3414591,1.0,07,17
1.32,0.62488,3.63,0.37511995,1.0,07,17
2.46,0.37116003,1.59,0.62883997,0.0,07,17
2.13,0.5727952,1.76,0.42720482,0.0,07,17
1.76,0.6298596,2.13,0.3701404,1.0,07,17
2.83,0.36652264,1.46,0.6334774,0.0,07,17
2.13,0.4275957,1.76,0.5724043,1.0,07,18
1.9,0.6721516,1.96,0.32784843,1.0,07,18
1.35,0.68885857,3.4,0.3111415,1.0,07,18
1.62,0.65216523,2.4,0.34783477,1.0,07,18
1.6,0.58822376,2.4,0.4117762,1.0,07,18
1.84,0.7069214,2.03,0.2930786,0.0,07,18
1.45,0.59804964,2.86,0.4019503,1.0,07,18
2.33,0.5290848,1.65,0.47091517,0.0,07,18
1.6,0.56430155,2.4,0.43569842,1.0,07,18
1.76,0.5114881,2.13,0.48851195,1.0,07,18
2.33,0.39957517,1.65,0.6004249,0.0,07,18
1.96,0.5642757,1.91,0.43572435,0.0,07,18
1.8,0.5476061,2.04,0.45239395,1.0,07,18
1.59,0.70693177,2.47,0.2930682,1.0,07,19
2.89,0.29095796,1.45,0.7090421,1.0,07,19
1.43,0.6713685,2.96,0.32863158,1.0,07,19
1.86,0.56195563,2.01,0.4380444,0.0,07,19
1.93,0.68510735,1.94,0.31489262,0.0,07,19
1.36,0.65218323,3.41,0.34781677,1.0,07,19
2.4,0.37813643,1.62,0.6218636,0.0,07,19
1.43,0.6832642,2.98,0.3167358,0.0,07,19
1.98,0.551109,1.89,0.44889092,1.0,07,19
1.45,0.800921,2.89,0.19907895,1.0,07,19
1.74,0.50645995,2.16,0.49353996,0.0,07,19
2.11,0.5625801,1.79,0.43741986,1.0,07,19
1.29,0.84922516,3.8,0.15077487,1.0,07,19
2.05,0.4526283,1.82,0.5473716,1.0,07,19
2.42,0.4640141,1.62,0.5359859,1.0,07,19
1.38,0.70481825,3.22,0.29518175,1.0,07,20
1.73,0.6854091,2.19,0.31459087,1.0,07,20
1.66,0.5275824,2.32,0.4724176,0.0,07,20
2.08,0.42320076,1.8,0.5767992,0.0,07,20
1.61,0.6576787,2.44,0.3423213,0.0,07,20
2.87,0.27419108,1.45,0.7258089,0.0,07,20
1.75,0.63636625,2.15,0.3636337,1.0,07,20
1.71,0.75723535,2.22,0.24276465,1.0,07,20
1.57,0.55709803,2.51,0.44290203,0.0,07,20
1.52,0.7849773,2.66,0.21502276,1.0,07,20
1.69,0.5251641,2.25,0.47483584,0.0,07,20
1.6,0.5383651,2.44,0.46163484,0.0,07,20
1.72,0.60345227,2.27,0.39654776,0.0,07,20
1.31,0.8281155,3.63,0.1718845,1.0,07,20
2.24,0.45109522,1.71,0.5489047,0.0,07,20
2.82,0.27977678,1.47,0.7202232,1.0,07,21
1.49,0.6261767,2.75,0.3738233,0.0,07,21
1.89,0.7057104,1.96,0.2942896,0.0,07,21
1.46,0.63776577,2.83,0.3622342,1.0,07,21
2.06,0.48019478,1.82,0.51980525,1.0,07,21
1.36,0.7334773,3.3,0.26652277,1.0,07,21
1.77,0.59709555,2.13,0.40290445,0.0,07,21
1.7,0.75620407,2.23,0.24379593,1.0,07,21
1.73,0.5634225,2.18,0.43657756,1.0,07,21
1.54,0.68252015,2.59,0.31747985,0.0,07,21
1.91,0.49196142,1.96,0.5080385,1.0,07,21
2.11,0.5434911,1.77,0.4565089,0.0,07,21
1.31,0.8022321,3.67,0.1977679,1.0,07,21
2.18,0.4919566,1.73,0.50804335,0.0,07,21
1.59,0.546093,2.47,0.45390698,1.0,07,21
2.12,0.348416,1.78,0.65158397,0.0,07,22
1.94,0.63562524,1.93,0.36437482,0.0,07,22
2.59,0.4118707,1.54,0.5881293,0.0,07,22
1.89,0.6550004,1.99,0.34499964,1.0,07,22
1.4,0.77417856,3.13,0.22582145,1.0,07,22
1.87,0.6334353,2.0,0.36656463,0.0,07,22
2.01,0.49429703,1.85,0.505703,1.0,07,22
1.41,0.6595529,3.06,0.3404471,1.0,07,22
1.95,0.43042657,1.91,0.5695734,1.0,07,22
1.78,0.565429,2.11,0.4345711,1.0,07,22
1.75,0.6589605,2.16,0.34103954,0.0,07,23
1.42,0.7042108,3.01,0.29578918,1.0,07,23
2.47,0.43759713,1.59,0.5624029,1.0,07,23
2.24,0.42892048,1.69,0.5710795,0.0,07,23
2.2,0.6046584,1.74,0.39534158,1.0,07,23
2.33,0.38301328,1.65,0.6169867,0.0,07,23
1.42,0.66243595,3.04,0.33756408,0.0,07,23
2.07,0.60486394,1.81,0.39513597,0.0,07,23
1.6,0.6976404,2.44,0.30235955,0.0,07,23
1.65,0.67966115,2.34,0.32033882,0.0,07,23
2.02,0.47750923,1.85,0.52249074,0.0,07,23
1.55,0.60809344,2.57,0.39190656,0.0,07,23
1.95,0.43612057,1.92,0.56387943,1.0,07,23
1.48,0.7808464,2.78,0.21915361,0.0,07,23
1.8,0.52053505,2.1,0.47946492,0.0,07,23
